ncols 101
nrows 101
xllcorner -0.5
yllcorner -0.5
cellsize 1.0
nodata_value -3.40282346639e+38
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.47451495458e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.47451495458e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.82145964978e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.82145964978e-17	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	1.47451495458e-17	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	1.47451495458e-17	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	7.8062556419e-18	1.82145964978e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.82145964978e-17	7.8062556419e-18	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	1.47451495458e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	1.47451495458e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	7.8062556419e-18	1.82145964978e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.82145964978e-17	7.8062556419e-18	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	5.63785129692e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	5.63785129692e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	7.8062556419e-18	1.82145964978e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.82145964978e-17	7.8062556419e-18	2.16840434497e-17	2.16840434497e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	4.25007251614e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	4.25007251614e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	2.16840434497e-17	2.16840434497e-17	7.8062556419e-18	1.82145964978e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.82145964978e-17	7.8062556419e-18	2.16840434497e-17	2.16840434497e-17	1.47451495458e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.86229373536e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.86229373536e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	2.16840434497e-17	1.47451495458e-17	2.16840434497e-17	2.16840434497e-17	7.8062556419e-18	1.82145964978e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.47451495458e-17	1.82145964978e-17	7.8062556419e-18	2.16840434497e-17	2.16840434497e-17	1.47451495458e-17	2.16840434497e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	1.47451495458e-17	2.16840434497e-17	1.47451495458e-17	2.16840434497e-17	2.16840434497e-17	7.8062556419e-18	1.82145964978e-17	1.47451495458e-17	-3.40282346639e+38	-3.40282346639e+38	
