ncols 11
nrows 101
xllcorner -0.5
yllcorner -0.5
cellsize 1.0
nodata_value -3.40282346639e+38
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.22572351917e-05	1.22572351917e-05	1.22572351917e-05	1.22572351917e-05	1.22572351917e-05	1.22572351917e-05	1.22572351917e-05	1.22572351917e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	2.45128449828e-05	2.45128449828e-05	2.45128449828e-05	2.45128449828e-05	2.45128449828e-05	2.45128449828e-05	2.45128449828e-05	2.45128449828e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.67671351235e-05	3.67671351235e-05	3.67671351235e-05	3.67671351235e-05	3.67671351235e-05	3.67671351235e-05	3.67671351235e-05	3.67671351235e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	4.9020267896e-05	4.9020267896e-05	4.9020267896e-05	4.9020267896e-05	4.9020267896e-05	4.9020267896e-05	4.9020267896e-05	4.9020267896e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.12723486795e-05	6.12723486795e-05	6.12723486795e-05	6.12723486795e-05	6.12723486795e-05	6.12723486795e-05	6.12723486795e-05	6.12723486795e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	7.35234532103e-05	7.35234532103e-05	7.35234532103e-05	7.35234532103e-05	7.35234532103e-05	7.35234532103e-05	7.35234532103e-05	7.35234532103e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	8.57736394499e-05	8.57736394499e-05	8.57736394499e-05	8.57736394499e-05	8.57736394499e-05	8.57736394499e-05	8.57736394499e-05	8.57736394499e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	9.80229536951e-05	9.80229536951e-05	9.80229536951e-05	9.80229536951e-05	9.80229536951e-05	9.80229536951e-05	9.80229536951e-05	9.80229536951e-05	-3.40282346639e+38	-3.40282346639e+38	
