# Hydrograph at the point with coordinates: 5.47504171301 14.2799638487
# A pixel size is [m2]:
# 1.0
# time[s];deltaTime[s];Rainfall[m];Water_level_[m];Sheet_Flow[m3/s];Sheet_V_runoff[m3];Sheet_V_rest[m3];Infiltration[m];Surface_retetion[m];State;V_inflow[m3];WlevelTotal[m];SurfaceBil[m3];V_to_rill.m3.;ratio;courant;courantrill;iter
351.8526;5.2213;8.70216666667e-05;0.00139004155086;9.03628158917e-05;0.000471811370615;0.000918230180246;2.46716765172e-05;0;0;0.000466077995033;0.00144665816543;0.0;0.0;1;0.950003238466;0;2
356.9387;5.0861;8.47683333333e-05;0.00144665816543;9.68939868129e-05;0.000492812506329;0.000953845659099;2.39958634515e-05;0;0;0.000486936606435;0.00150155473542;0.0;0.0;1;0.950006910832;0;2
361.9016;4.9629;8.2715e-05;0.00150155473542;0.000103412051772;0.000513223671739;0.000988331063676;2.33807395094e-05;0;0;0.000507216630484;0.00155488195465;0.0;0.0;1;0.950007321525;0;2
366.7515;4.8499;8.08316666667e-05;0.00155488195465;0.000109916854022;0.000533085750321;0.00102179620433;2.28171932394e-05;0;0;0.000526957828457;0.00160676850621;0.0;0.0;1;0.949991984223;0;2
371.4974;4.7459;7.90983333333e-05;0.00160676850621;0.000116408201961;0.000552461685689;0.00105430682053;2.2299061338e-05;0;0;0.000546221860012;0.00165732795253;0.0;0.0;1;0.949999682414;0;2
376.147;4.6496;7.74933333333e-05;0.00165732795253;0.000122886216825;0.000571371753751;0.00108595619878;2.18198070874e-05;0;0;0.000565028291568;0.0017066580166;0.0;0.0;1;0.95000051647;0;2
380.7071;4.5601;7.60016666667e-05;0.0017066580166;0.000129350849626;0.000589852809381;0.00111680520721;2.13748501892e-05;0;0;0.000583413139183;0.00175484516288;0.0;0.0;1;0.950003186852;0;2
385.1837;4.4766;7.461e-05;0.00175484516288;0.000135802142791;0.000607931872419;0.00114691329046;2.09601397184e-05;0;0;0.000601402751883;0.00180196590262;0.0;0.0;1;0.950005380793;0;2
389.5821;4.3984;7.33066666667e-05;0.00180196590262;0.000142240148746;0.000625629070247;0.00117633683237;2.05721427947e-05;0;0;0.000619016707488;0.00184808806373;2.16840434497e-19;0.0;1;0.949999325046;0;2
393.9071;4.325;7.20833333333e-05;0.00184808806373;0.000148664888333;0.000642975642038;0.0012051124217;2.02083019192e-05;0;0;0.000636285618496;0.00189327307161;-2.16840434497e-19;0.0;1;0.949998571634;0;2
398.163;4.2559;7.09316666667e-05;0.00189327307161;0.0001550764929;0.000659990046133;0.00123328302547;1.98660917397e-05;0;0;0.000653227491463;0.00193757609186;0.0;0.0;1;0.949999712115;0;2
402.3537;4.1907;6.9845e-05;0.00193757609186;0.000161475084663;0.000676693637299;0.00126088245457;1.95434810421e-05;0;0;0.000669863230249;0.00198104720377;0.0;0.0;1;0.950006567824;0;2
406.4827;4.129;6.88166666667e-05;0.00198104720377;0.000167860823221;0.000693097339081;0.00128794986469;1.92384614758e-05;0;0;0.000686203440873;0.00202373151075;-4.33680868994e-19;0.0;1;0.950010523719;0;2
410.5531;4.0704;6.784e-05;0.00202373151075;0.000174233818771;0.000709201335924;0.00131453017483;1.89490449452e-05;0;0;0.00070224811523;0.00206566924512;0.0;0.0;1;0.949991551086;0;2
414.5679;4.0148;6.69133333333e-05;0.00206566924512;0.000180594053731;0.000725049006918;0.0013406202382;1.86746556621e-05;0;0;0.000718040033158;0.00210689894903;4.33680868994e-19;0.0;1;0.949990088251;0;2
418.5298;3.9619;6.60316666667e-05;0.00210689894903;0.000186941789702;0.000740644676621;0.00136625427241;1.84137997043e-05;0;0;0.000733583331308;0.00214745547068;4.33680868994e-19;0.0;1;0.949993608914;0;2
422.4413;3.9115;6.51916666667e-05;0.00214745547068;0.000193277207185;0.000756003795902;0.00139145167477;1.81654602643e-05;0;0;0.00074889317858;0.00218737105976;-4.33680868994e-19;0.0;1;0.95000617452;0;2
426.3046;3.8633;6.43883333333e-05;0.00218737105976;0.000199600516552;0.000771116675597;0.00141625438416;1.79281668704e-05;0;0;0.000763959854091;0.00222667440471;-4.33680868994e-19;0.0;1;0.950001605983;0;2
430.1218;3.8172;6.362e-05;0.00222667440471;0.000205911754508;0.000786006349308;0.0014406680554;1.77013865451e-05;0;0;0.000778806060489;0.00226539272935;4.33680868994e-19;0.0;1;0.94999675829;0;2
433.8949;3.7731;6.2885e-05;0.00226539272935;0.000212211072398;0.000800693597265;0.00146469913208;1.74845928336e-05;0;0;0.000793452287285;0.00230355182654;0.0;0.0;1;0.950005083322;0;2
437.6257;3.7308;6.218e-05;0.00230355182654;0.000218498711695;0.000815174993591;0.00148837683294;1.72768024288e-05;0;0;0.000807895051035;0.00234117508155;0.0;0.0;1;0.950011392171;0;2
441.3158;3.6901;6.15016666667e-05;0.00234117508155;0.000224774812132;0.00082944153425;0.0015117335473;1.70770389002e-05;0;0;0.000822125341634;0.0023782835167;0.0;0.0;1;0.949996124958;0;2
444.9668;3.651;6.085e-05;0.0023782835167;0.000231039383261;0.000843524788284;0.00153475872842;1.68852564674e-05;0;0;0.000836174367764;0.00241489783971;0.0;0.0;1;0.949987649546;0;2
448.5802;3.6134;6.02233333333e-05;0.00241489783971;0.000237292622685;0.000857433162811;0.0015574646769;1.67009503671e-05;0;0;0.000850050396071;0.00245103745594;0.0;0.0;1;0.949986866149;0;2
452.1574;3.5772;5.962e-05;0.00245103745594;0.000243534732361;0.000871172444601;0.00157986501134;1.65236198851e-05;0;0;0.00086375910233;0.00248672049378;-4.33680868994e-19;0.0;1;0.949992247619;0;2
455.6997;3.5423;5.90383333333e-05;0.00248672049378;0.000249765902261;0.000884745755579;0.0016019747382;1.63527680257e-05;0;0;0.0008773035253;0.00252196382881;0.0;0.0;1;0.94999997548;0;2
459.2083;3.5086;5.84766666667e-05;0.00252196382881;0.000255986295177;0.000898153515257;0.00162381031355;1.61879012142e-05;0;0;0.000890684027627;0.00255678310663;-4.33680868994e-19;0.0;1;0.950004064184;0;2
462.6843;3.476;5.79333333333e-05;0.00255678310663;0.000262196032534;0.00091139340909;0.00164538969754;1.60285290307e-05;0;0;0.000903898262768;0.00259119276461;0.0;0.0;1;0.949996474823;0;2
466.1288;3.4445;5.74083333333e-05;0.00259119276461;0.000268395181145;0.000924487201454;0.00166670556316;1.58746245888e-05;0;0;0.000916967768323;0.00262520704023;0.0;0.0;1;0.949994799438;0;2
469.5428;3.414;5.69e-05;0.00262520704023;0.000274583921387;0.000937429507614;0.00168777753261;1.57257021204e-05;0;0;0.000929887162872;0.00265883899337;0.0;0.0;1;0.949988179055;0;2
472.9273;3.3845;5.64083333333e-05;0.00265883899337;0.000280762360131;0.000950240207864;0.0017085987855;1.55817385646e-05;0;0;0.000942676128121;0.00269210150839;0.0;0.0;1;0.949992023345;0;2
476.2832;3.3559;5.59316666667e-05;0.00269210150839;0.000286930702709;0.00096291074522;0.00172919076317;1.54422521746e-05;0;0;0.000955326142374;0.00272500632004;0.0;0.0;1;0.94999291131;0;2
479.6114;3.3282;5.547e-05;0.00272500632004;0.000293089064213;0.000975459023512;0.00174954729653;1.5307223165e-05;0;0;0.000967854936087;0.00275756500945;0.0;0.0;1;0.950004294385;0;2
482.9127;3.3013;5.50216666667e-05;0.00275756500945;0.000299237644964;0.000987873237318;0.00176969177213;1.51761732868e-05;0;0;0.000980250768036;0.00278978803354;4.33680868994e-19;0.0;1;0.95001041103;0;2
486.1878;3.2751;5.4585e-05;0.00278978803354;0.000305376540127;0.00100013870657;0.00178964932698;1.50486263039e-05;0;0;0.000992499040561;0.00282168474123;0.0;0.0;1;0.949993939825;0;2
489.4375;3.2497;5.41616666667e-05;0.00282168474123;0.000311505730451;0.00101230017225;0.00180938456899;1.49250259869e-05;0;0;0.00100464412313;0.00285326533279;0.0;0.0;1;0.949994531471;0;2
492.6625;3.225;5.375e-05;0.00285326533279;0.000317625451782;0.001024342082;0.00182892325079;1.48048981083e-05;0;0;0.00101667056116;0.00288453891385;0.0;0.0;1;0.949993723458;0;2
495.8635;3.201;5.335e-05;0.00288453891385;0.000323735817599;0.00103627835214;0.00184826056171;1.4688228836e-05;0;0;0.00102859214502;0.00291551447789;4.33680868994e-19;0.0;1;0.950001299279;0;2
499.0411;3.1776;5.296e-05;0.00291551447789;0.000329837002158;0.00104809005806;0.00186742441983;1.45745465189e-05;0;0;0.00104039007099;0.0029461999443;0.0;0.0;1;0.949996859795;0;2
502.1959;3.1548;5.258e-05;0.0029461999443;0.00033592904567;0.00105978895328;0.00188641099103;1.44638393473e-05;0;0;0.00105207598419;0.00297660313587;0.0;0.0;1;0.949988768548;0;2
505.3285;3.1326;5.221e-05;0.00297660313587;0.000342012040268;0.00107138691734;0.00190521621852;1.43560960455e-05;0;0;0.00106366165956;0.00300673178204;-4.33680868994e-19;0.0;1;0.949985154285;0;2
508.4395;3.111;5.185e-05;0.00300673178204;0.000348086128113;0.00108289594456;0.00192383583748;1.425130584e-05;0;0;0.00107515899051;0.00303659352215;0.0;0.0;1;0.949993921451;0;2
511.5294;3.0899;5.14983333333e-05;0.00303659352215;0.000354151499592;0.00109429271859;0.00194230080356;1.4149000701e-05;0;0;0.00108654481405;0.00306619495024;4.33680868994e-19;0.0;1;0.949992015053;0;2
514.5987;3.0693;5.1155e-05;0.00306619495024;0.000360208194857;0.00110558701247;0.00196060793777;1.40491714794e-05;0;0;0.00109782881729;0.00309554258358;4.33680868994e-19;0.0;1;0.949986097141;0;2
517.648;3.0493;5.08216666667e-05;0.00309554258358;0.000366256294871;0.00111682531995;0.00197871726363;1.39522667952e-05;0;0;0.0011090571562;0.0031246438197;0.0;0.0;1;0.95001381111;0;2
520.6776;3.0296;5.04933333333e-05;0.0031246438197;0.000372296118828;0.0011279083216;0.0019967354981;1.38569059356e-05;0;0;0.00112013119344;0.00315350311893;0.0;0.0;1;0.949988213458;0;2
523.6881;3.0105;5.0175e-05;0.00315350311893;0.000378327428627;0.00113895472388;0.00201454839505;1.37644533415e-05;0;0;0.00113116879756;0.00318212773927;0.0;0.0;1;0.950008528932;0;2
526.6798;2.9917;4.98616666667e-05;0.00318212773927;0.000384350617414;0.00114986174212;0.00203226599715;1.36735299662e-05;0;0;0.00114206788273;0.00321052201658;0.0;0.0;1;0.949986305408;0;2
529.6532;2.9734;4.95566666667e-05;0.00321052201658;0.000390365512704;0.00116071281547;0.00204980920111;1.35850431287e-05;0;0;0.00115291130566;0.00323869213031;-4.33680868994e-19;0.0;1;0.949989742155;0;2
532.6087;2.9555;4.92583333333e-05;0.00323869213031;0.000396372374289;0.00117147855221;0.0020672135781;1.34985291087e-05;0;0;0.00116366986829;0.00326664325061;0.0;0.0;1;0.949992439872;0;2
535.5467;2.938;4.89666666667e-05;0.00326664325061;0.00040237129189;0.00118216685557;0.00208447639503;1.34139816528e-05;0;0;0.00117435141278;0.00329438049283;4.33680868994e-19;0.0;1;0.949999240525;0;2
538.4676;2.9209;4.86816666667e-05;0.00329438049283;0.000408362384034;0.00119278568753;0.0021015948053;1.33313947462e-05;0;0;0.00118496384192;0.00332190891915;0.0;0.0;1;0.950014873458;0;2
541.3717;2.9041;4.84016666667e-05;0.00332190891915;0.000414345797174;0.00120330162957;0.00211860728958;1.32503064903e-05;0;0;0.0011954739494;0.00334923259915;0.0;0.0;1;0.950011246851;0;2
544.2593;2.8876;4.81266666667e-05;0.00334923259915;0.000420321498419;0.00121372035883;0.00213551224032;1.31707119021e-05;0;0;0.00120588736361;0.00337635555869;0.0;0.0;1;0.949992133413;0;2
547.1308;2.8715;4.78583333333e-05;0.00337635555869;0.000426289477558;0.00122409023481;0.00215226532389;1.30930619996e-05;0;0;0.00121625212383;0.00340328271905;0.0;0.0;1;0.949994306006;0;2
549.9865;2.8557;4.7595e-05;0.00340328271905;0.00043224995462;0.00123437619541;0.00216890652364;1.30168959055e-05;0;0;0.00122653339002;0.00343001801776;0.0;0.0;1;0.949988837261;0;2
552.8268;2.8403;4.73383333333e-05;0.00343001801776;0.000438202965446;0.00124462788276;0.002185390135;1.29426647069e-05;0;0;0.00123678048363;0.00345656628726;0.0;0.0;1;0.950012695995;0;2
555.6519;2.8251;4.7085e-05;0.00345656628726;0.000444148776569;0.00125476470869;0.00220180157857;1.28694527555e-05;0;0;0.00124691332273;0.00348293044855;-4.33680868994e-19;0.0;1;0.95000279154;0;2
558.4621;2.8102;4.68366666667e-05;0.00348293044855;0.000450087256451;0.00126483520808;0.00221809524047;1.27977117267e-05;0;0;0.00125698012738;0.00350911432279;4.33680868994e-19;0.0;1;0.949995582927;0;2
561.2577;2.7956;4.65933333333e-05;0.00350911432279;0.000456018501371;0.00127484532243;0.00223426900035;1.27274376166e-05;0;0;0.00126698679844;0.00353512169451;0.0;0.0;1;0.949994374688;0;2
564.039;2.7813;4.6355e-05;0.00353512169451;0.000461942626677;0.00128480102758;0.00225032066693;1.26586265571e-05;0;0;0.00127693927229;0.00356095631266;-4.33680868994e-19;0.0;1;0.950002403869;0;2
566.8062;2.7672;4.612e-05;0.00356095631266;0.000467859766284;0.00129466154526;0.0022662947674;1.25908199387e-05;0;0;0.00128679701654;0.003586620964;4.33680868994e-19;0.0;1;0.949988511956;0;2
569.5596;2.7534;4.589e-05;0.003586620964;0.000473769858;0.00130447792702;0.00228214303698;1.25244694025e-05;0;0;0.00129661076583;0.00361211933341;4.33680868994e-19;0.0;1;0.949989622629;0;2
572.2995;2.7399;4.5665e-05;0.00361211933341;0.000479673068982;0.0013142562417;0.0022978630917;1.24595714423e-05;0;0;0.00130638655271;0.00363745507297;4.33680868994e-19;0.0;1;0.950008791931;0;2
575.0261;2.7266;4.54433333333e-05;0.00363745507297;0.000485569583596;0.00132395402663;0.00231350104633;1.23956681707e-05;0;0;0.00131608216789;0.00366263087939;0.0;0.0;1;0.950014174125;0;2
577.7396;2.7135;4.5225e-05;0.00366263087939;0.000491459386391;0.00133357504497;0.00232905583441;1.23327567938e-05;0;0;0.00132570134606;0.00368764942368;4.33680868994e-19;0.0;1;0.950008037488;0;2
580.4402;2.7006;4.501e-05;0.00368764942368;0.000497342475113;0.00134312308829;0.00234452633539;1.22708346044e-05;0;0;0.00133524785106;0.00371251335184;4.33680868994e-19;0.0;1;0.949992607823;0;2
583.1282;2.688;4.48e-05;0.00371251335184;0.000503218860386;0.00135265229672;0.00235986105512;1.22103531142e-05;0;0;0.00134477550297;0.00373722620497;0.0;0.0;1;0.950005412171;0;2
585.8038;2.6756;4.45933333333e-05;0.00373722620497;0.00050908878434;0.00136211795138;0.00237510825359;1.21508552939e-05;0;0;0.00135423984544;0.00376179057708;0.0;0.0;1;0.950013744062;0;2
588.4671;2.6633;4.43883333333e-05;0.00376179057708;0.000514952284727;0.00137147241991;0.00239031815716;1.2091884785e-05;0;0;0.00136359351642;0.00378620812214;4.33680868994e-19;0.0;1;0.949984032327;0;2
591.1184;2.6513;4.41883333333e-05;0.00378620812214;0.000520809190748;0.00138082140743;0.0024053867147;1.20343472387e-05;0;0;0.00137294160723;0.00381048230802;-4.33680868994e-19;0.0;1;0.949989354105;0;2
593.7579;2.6395;4.39916666667e-05;0.00381048230802;0.00052665978269;0.00139011849641;0.00242036381161;1.1977786208e-05;0;0;0.00138223796912;0.00383461566119;0.0;0.0;1;0.949996390263;0;2
596.3858;2.6279;4.37983333333e-05;0.00383461566119;0.000532504133267;0.00139936761181;0.00243524804938;1.19221994497e-05;0;0;0.00139148650342;0.00385861068669;0.0;0.0;1;0.950007129579;0;2
599.0022;2.6164;4.36066666667e-05;0.00385861068669;0.000538342326303;0.00140851886254;0.00245009182415;1.1867131329e-05;0;0;0.00140063759721;0.0038824689567;-4.33680868994e-19;0.0;1;0.949987217468;0;2
601.6074;2.6052;4.342e-05;0.0038824689567;0.000544174233042;0.00141768271192;0.00246478624478;1.18134868617e-05;0;0;0.00140980109149;0.00390619384941;-4.33680868994e-19;0.0;1;0.950010879472;0;2
604.2015;2.5941;4.3235e-05;0.00390619384941;0.000550000180766;0.00142675546893;0.00247943838048;1.1760357073e-05;0;0;0.00141887387568;0.00392978689909;-8.67361737988e-19;0.0;1;0.950007389729;0;2
606.7847;2.5832;4.30533333333e-05;0.00392978689909;0.000555820060286;0.00143579437973;0.00249399251936;1.17081935261e-05;0;0;0.00142791287458;0.00395325053375;8.67361737988e-19;0.0;1;0.950014763075;0;2
609.3571;2.5724;4.28733333333e-05;0.00395325053375;0.000561633995304;0.00144474728952;0.00250850324423;1.16565412391e-05;0;0;0.00143686621876;0.00397658625508;0.0;0.0;1;0.949997901415;0;2
611.9189;2.5618;4.26966666667e-05;0.00397658625508;0.00056744189319;0.00145367264197;0.0025229136131;1.16058516611e-05;0;0;0.00144579202882;0.00399979645693;0.0;0.0;1;0.949995080002;0;2
614.4703;2.5514;4.25233333333e-05;0.00399979645693;0.000573243895266;0.00146257447438;0.00253722198255;1.15561229435e-05;0;0;0.00145469432203;0.00402288351497;0.0;0.0;1;0.950008077944;0;2
617.0114;2.5411;4.23516666667e-05;0.00402288351497;0.00057904015244;0.00147139893137;0.00255148458361;1.15069005578e-05;0;0;0.00146351953353;0.00404584888325;0.0;0.0;1;0.950001260272;0;2
619.5424;2.531;4.21833333333e-05;0.00404584888325;0.000584830596622;0.00148020624005;0.0025656426432;1.14586357827e-05;0;0;0.0014723275649;0.00406869490565;0.0;0.0;1;0.9500132867;0;2
622.0634;2.521;4.20166666667e-05;0.00406869490565;0.00059061539525;0.00148894141143;0.00257975349422;1.14108743747e-05;0;0;0.00148106372093;0.00409142300744;8.67361737988e-19;0.0;1;0.950008174756;0;2
624.5745;2.5111;4.18516666667e-05;0.00409142300744;0.000596394495062;0.00149760621655;0.00259381679089;1.13636150567e-05;0;0;0.00148972975915;0.00411403460165;0.0;0.0;1;0.94998700894;0;2
627.0759;2.5014;4.169e-05;0.00411403460165;0.000602167848972;0.00150626265742;0.00260777194423;1.13173089274e-05;0;0;0.00149838735351;0.00413653198881;8.67361737988e-19;0.0;1;0.949988835596;0;2
629.5678;2.4919;4.15316666667e-05;0.00413653198881;0.000607935647028;0.00151491483883;0.00262161714998;1.12719543969e-05;0;0;0.00150704059128;0.00415891745353;8.67361737988e-19;0.0;1;0.950015289472;0;2
632.0502;2.4824;4.13733333333e-05;0.00415891745353;0.000613698087857;0.0015234441333;0.00263547332024;1.12266456049e-05;0;0;0.00151557146215;0.00418119147011;8.67361737988e-19;0.0;1;0.949991442365;0;2
634.5233;2.4731;4.12183333333e-05;0.00418119147011;0.000619454913717;0.00153197394711;0.002649217523;1.11822859081e-05;0;0;0.0015241027282;0.00420335629863;0.0;0.0;1;0.949994555192;0;2
636.9872;2.4639;4.1065e-05;0.00420335629863;0.000625206336007;0.00154044589129;0.00266291040734;1.11384218511e-05;0;0;0.00153257630337;0.00422541328886;0.0;0.0;1;0.94998764449;0;2
639.4421;2.4549;4.0915e-05;0.00422541328886;0.000630952340594;0.00154892490093;0.00267648838793;1.1095504233e-05;0;0;0.00154105679062;0.00424736467432;8.67361737988e-19;0.0;1;0.950010389848;0;2
641.888;2.4459;4.0765e-05;0.00424736467432;0.000636693153121;0.00155728778322;0.0026900768911;1.10526280511e-05;0;0;0.00154942162456;0.00426921088761;0.0;0.0;1;0.949986643426;0;2
644.3251;2.4371;4.06183333333e-05;0.00426921088761;0.00064242853719;0.00156566258799;0.00270354829962;1.10106960442e-05;0;0;0.00155779820289;0.0042909541398;-8.67361737988e-19;0.0;1;0.94999475272;0;2
646.7535;2.4284;4.04733333333e-05;0.0042909541398;0.000648158730284;0.00157398866062;0.00271696547918;1.09692552371e-05;0;0;0.00156612617957;0.00431259573685;0.0;0.0;1;0.949997095652;0;2
649.1733;2.4198;4.033e-05;0.00431259573685;0.000653883741322;0.00158226787725;0.0027303278596;1.09283046519e-05;0;0;0.00157440742009;0.00433413697504;-8.67361737988e-19;0.0;1;0.949994593944;0;2
651.5846;2.4113;4.01883333333e-05;0.00433413697504;0.000659603584252;0.00159050212271;0.00274363485233;1.08878433341e-05;0;0;0.0015826437989;0.00435557914123;0.0;0.0;1;0.949988156556;0;2
653.9876;2.403;4.005e-05;0.00435557914123;0.000665318277959;0.00159875982194;0.00275681931929;1.08483217158e-05;0;0;0.00159090340382;0.0043769244014;0.0;0.0;1;0.950018214636;0;2
656.3823;2.3947;3.99116666667e-05;0.0043769244014;0.000671028084248;0.00160691095335;0.00277001344805;1.08088359906e-05;0;0;0.00159905685508;0.00439817313381;-8.67361737988e-19;0.0;1;0.950006855662;0;2
658.7688;2.3865;3.9775e-05;0.00439817313381;0.000676732794763;0.0016150228147;0.0027831503191;1.07698368034e-05;0;0;0.00160717111583;0.00441932659813;0.0;0.0;1;0.94999421175;0;2
661.1472;2.3784;3.964e-05;0.00441932659813;0.000682432442663;0.00162309732163;0.0027962292765;1.07313232849e-05;0;0;0.0016152480921;0.00444038604531;-8.67361737988e-19;0.0;1;0.94998114356;0;2
663.5177;2.3705;3.95083333333e-05;0.00444038604531;0.000688127065702;0.00163120520925;0.00280918083607;1.06937456224e-05;0;0;0.00162335817856;0.00446135360233;-8.67361737988e-19;0.0;1;0.950008576608;0;2
665.8803;2.3626;3.93766666667e-05;0.00446135360233;0.000693816946615;0.00163921191807;0.00282214168426;1.06562007527e-05;0;0;0.00163136746654;0.00448222961672;0.0;0.0;1;0.949997462889;0;2
668.2351;2.3548;3.92466666667e-05;0.00448222961672;0.000699501892798;0.00164718705716;0.00283504255955;1.06191390636e-05;0;0;0.00163934522699;0.00450301531414;-8.67361737988e-19;0.0;1;0.949988437029;0;2
670.5822;2.3471;3.91183333333e-05;0.00450301531414;0.000705181955265;0.0016551325672;0.00284788274694;1.05825597617e-05;0;0;0.00164729339158;0.0045237119121;0.0;0.0;1;0.949982315411;0;2
672.9217;2.3395;3.89916666667e-05;0.0045237119121;0.000710857189275;0.00166305039431;0.00286066151779;1.05464620713e-05;0;0;0.0016552138975;0.00454432061989;8.67361737988e-19;0.0;1;0.949979903923;0;2
675.2537;2.332;3.88666666667e-05;0.00454432061989;0.000716527654228;0.00167094248966;0.00287337813022;1.05108452339e-05;0;0;0.00166310868695;0.0045648426386;8.67361737988e-19;0.0;1;0.949981998173;0;2
677.5783;2.3246;3.87433333333e-05;0.0045648426386;0.00072219341354;0.00167881080911;0.00288603182949;1.04757085072e-05;0;0;0.00167097970663;0.00458527916094;0.0;0.0;1;0.949989383717;0;2
679.8956;2.3173;3.86216666667e-05;0.00458527916094;0.000727854534476;0.00168665731274;0.0028986218482;1.04410511653e-05;0;0;0.00167882890708;0.00460563137079;0.0;0.0;1;0.95000283626;0;2
682.2056;2.31;3.85e-05;0.00460563137079;0.00073351108793;0.00169441061312;0.00291122075767;1.04064220785e-05;0;0;0.0016865852294;0.00462589956498;0.0;0.0;1;0.949981997107;0;2
684.5085;2.3029;3.83816666667e-05;0.00462589956498;0.000739162903019;0.00170221824936;0.00292368131562;1.03727215385e-05;0;0;0.00169439552552;0.00464608578628;8.67361737988e-19;0.0;1;0.950009616867;0;2
