ncols 11
nrows 101
xllcorner -0.5
yllcorner -0.5
cellsize 1.0
nodata_value -3.40282346639e+38
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	4.55364912444e-18	4.55364912444e-18	-2.38524477947e-18	-2.38524477947e-18	-2.38524477947e-18	-2.38524477947e-18	-2.38524477947e-18	-2.38524477947e-18	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-1.51788304148e-17	-1.51788304148e-17	1.95156391047e-17	1.95156391047e-17	1.95156391047e-17	1.95156391047e-17	1.95156391047e-17	1.95156391047e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-9.54097911787e-18	-9.54097911787e-18	-3.72965547335e-17	-3.72965547335e-17	-3.72965547335e-17	-3.72965547335e-17	-3.72965547335e-17	-3.72965547335e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	1.30104260698e-18	1.30104260698e-18	4.29344060304e-17	4.29344060304e-17	4.29344060304e-17	4.29344060304e-17	4.29344060304e-17	4.29344060304e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.72965547335e-17	3.72965547335e-17	-1.82145964978e-17	-1.82145964978e-17	-1.82145964978e-17	-1.82145964978e-17	-1.82145964978e-17	-1.82145964978e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-5.85469173142e-17	-5.85469173142e-17	-3.03576608296e-18	-3.03576608296e-18	-3.03576608296e-18	-3.03576608296e-18	-3.03576608296e-18	-3.03576608296e-18	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-4.33680868994e-18	-4.33680868994e-18	-6.02816407902e-17	-6.02816407902e-17	-6.02816407902e-17	-6.02816407902e-17	-6.02816407902e-17	-6.02816407902e-17	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	7.95804394604e-17	7.95804394604e-17	6.57026516526e-17	6.57026516526e-17	6.57026516526e-17	6.57026516526e-17	6.57026516526e-17	6.57026516526e-17	-3.40282346639e+38	-3.40282346639e+38	
