# Hydrograph at the point with coordinates: 3.11524736794 88.4727106691
# A pixel size is [m2]:
# 1.0
# time[s];deltaTime[s];Rainfall[m];Water_level_[m];Sheet_Flow[m3/s];Sheet_V_runoff[m3];Sheet_V_rest[m3];Infiltration[m];Surface_retetion[m];State;V_inflow[m3];WlevelTotal[m];SurfaceBil[m3];V_to_rill.m3.;ratio;courant;courantrill;iter
351.8526;5.2213;8.70216666667e-05;0.00143426841977;6.12484371627e-05;0.000319796464958;0.00111447195481;2.46716765172e-05;0;0;0.000318801148636;0.0014956230936;0.0;0.0;1;0.950003238466;0;2
356.9387;5.0861;8.47683333333e-05;0.0014956230936;6.59013254699e-05;0.000335180731472;0.00116044236213;2.39958634515e-05;0;0;0.000333911993993;0.001555126826;2.16840434497e-19;0.0;1;0.950006910832;0;2
361.9016;4.9629;8.2715e-05;0.001555126826;7.05523771822e-05;0.000350144392718;0.00120498243329;2.33807395094e-05;0;0;0.000348392631144;0.00161270932492;0.0;0.0;1;0.950007321525;0;2
366.7515;4.8499;8.08316666667e-05;0.00161270932492;7.5181860417e-05;0.000364624504837;0.00124808482008;2.28171932394e-05;0;0;0.000362099203241;0.00166819849675;0.0;0.0;1;0.949991984223;0;2
371.4974;4.7459;7.90983333333e-05;0.00166819849675;7.97616326808e-05;0.00037854073254;0.00128965776421;2.2299061338e-05;0;0;0.000374887108024;0.00172134414423;0.0;0.0;1;0.949999682414;0;2
376.147;4.6496;7.74933333333e-05;0.00172134414423;8.42561794235e-05;0.000391757531848;0.00132958661238;2.18198070874e-05;0;0;0.000386588950428;0.00177184908906;0.0;0.0;1;0.95000051647;0;2
380.7071;4.5601;7.60016666667e-05;0.00177184908906;8.86247320386e-05;0.000404137640569;0.00136771144849;2.13748501892e-05;0;0;0.000397075885513;0.00181941415048;0.0;0.0;1;0.950003186852;0;2
385.1837;4.4766;7.461e-05;0.00181941415048;9.28250930029e-05;0.000415540811337;0.00140387333914;2.09601397184e-05;0;0;0.000406255312;0.00186377851142;0.0;0.0;1;0.950005380793;0;2
389.5821;4.3984;7.33066666667e-05;0.00186377851142;9.68175857805e-05;0.000425842469297;0.00143793604213;2.05721427947e-05;0;0;0.000414080685365;0.00190475125136;0.0;0.0;1;0.949999325046;0;2
393.9071;4.325;7.20833333333e-05;0.00190475125136;0.000100568576787;0.000434959094606;0.00146979215676;2.02083019192e-05;0;0;0.000420563400124;0.0019422305883;-2.16840434497e-19;0.0;1;0.949998571634;0;2
398.163;4.2559;7.09316666667e-05;0.0019422305883;0.000104053044754;0.000442839353167;0.00149939123513;1.98660917397e-05;0;0;0.000425750586773;0.00197620739683;0.0;0.0;1;0.949999712115;0;2
402.3537;4.1907;6.9845e-05;0.00197620739683;0.000107255669648;0.000449476334794;0.00152673106203;1.95434810421e-05;0;0;0.000429725873983;0.00200675845498;0.0;0.0;1;0.950006567824;0;2
406.4827;4.129;6.88166666667e-05;0.00200675845498;0.000110170786641;0.000454895178039;0.00155186327694;1.92384614758e-05;0;0;0.000432589962734;0.00203403144486;0.0;0.0;1;0.950010523719;0;2
410.5531;4.0704;6.784e-05;0.00203403144486;0.000112801326646;0.000459146519979;0.00157488492488;1.89490449452e-05;0;0;0.000434450807149;0.00205822668709;-4.33680868994e-19;0.0;1;0.949991551086;0;2
414.5679;4.0148;6.69133333333e-05;0.00205822668709;0.000115157210348;0.000462333168106;0.00159589351898;1.86746556621e-05;0;0;0.000435448163891;0.00207958036054;0.0;0.0;1;0.949990088251;0;2
418.5298;3.9619;6.60316666667e-05;0.00207958036054;0.000117253698348;0.000464547427485;0.00161503293306;1.84137997043e-05;0;0;0.000435695467214;0.00209834626723;4.33680868994e-19;0.0;1;0.949993608914;0;2
422.4413;3.9115;6.51916666667e-05;0.00209834626723;0.000119109467596;0.000465896682501;0.00163244958473;1.81654602643e-05;0;0;0.000435306940441;0.00211478273158;-4.33680868994e-19;0.0;1;0.95000617452;0;2
426.3046;3.8633;6.43883333333e-05;0.00211478273158;0.000120745110763;0.000466474586411;0.00164830814517;1.79281668704e-05;0;0;0.000434373535068;0.0021291418467;-4.33680868994e-19;0.0;1;0.950001605983;0;2
430.1218;3.8172;6.362e-05;0.0021291418467;0.000122181836066;0.00046639250463;0.00166274934207;1.77013865451e-05;0;0;0.000432995230092;0.00214166318561;0.0;0.0;1;0.94999675829;0;2
433.8949;3.7731;6.2885e-05;0.00214166318561;0.00012344061062;0.000465753767929;0.00167590941768;1.74845928336e-05;0;0;0.000431259290939;0.00215256911579;0.0;0.0;1;0.950005083322;0;2
437.6257;3.7308;6.218e-05;0.00215256911579;0.000124541483102;0.000464639365159;0.00168792975063;1.72768024288e-05;0;0;0.000429229115177;0.00216206206338;0.0;0.0;1;0.950011392171;0;2
441.3158;3.6901;6.15016666667e-05;0.00216206206338;0.000125503128372;0.000463119094006;0.00169894296937;1.70770389002e-05;0;0;0.000426956218718;0.00217032381586;0.0;0.0;1;0.949996124958;0;2
444.9668;3.651;6.085e-05;0.00217032381586;0.000126342627088;0.000461276931498;0.00170904688436;1.68852564674e-05;0;0;0.000424504669385;0.00217751629728;0.0;0.0;1;0.949987649546;0;2
448.5802;3.6134;6.02233333333e-05;0.00217751629728;0.000127075423526;0.00045917433537;0.00171834196191;1.67009503671e-05;0;0;0.000421917885037;0.00218378222991;0.0;0.0;1;0.949986866149;0;2
452.1574;3.5772;5.962e-05;0.00218378222991;0.000127715297336;0.00045686316163;0.00172691906828;1.65236198851e-05;0;0;0.000419231110577;0.00218924655897;-4.33680868994e-19;0.0;1;0.949992247619;0;2
455.6997;3.5423;5.90383333333e-05;0.00218924655897;0.000128274434067;0.000454386527795;0.00173486003118;1.63527680257e-05;0;0;0.000416472495543;0.00219401809203;0.0;0.0;1;0.94999997548;0;2
459.2083;3.5086;5.84766666667e-05;0.00219401809203;0.00012876353513;0.000451779739358;0.00174223835267;1.61879012142e-05;0;0;0.000413664083215;0.00219819120134;-4.33680868994e-19;0.0;1;0.950004064184;0;2
462.6843;3.476;5.79333333333e-05;0.00219819120134;0.000129191948153;0.000449071211781;0.00174911998955;1.60285290307e-05;0;0;0.000410822696275;0.00220184749013;0.0;0.0;1;0.949996474823;0;2
466.1288;3.4445;5.74083333333e-05;0.00220184749013;0.000129567804556;0.000446296302794;0.00175555118734;1.58746245888e-05;0;0;0.000407972559998;0.00220505745608;0.0;0.0;1;0.949994799438;0;2
469.5428;3.414;5.69e-05;0.00220505745608;0.000129898165292;0.000443472336308;0.00176158511977;1.57257021204e-05;0;0;0.000405122379374;0.00220788179703;-4.33680868994e-19;0.0;1;0.949988179055;0;2
472.9273;3.3845;5.64083333333e-05;0.00220788179703;0.000130189136244;0.000440625131618;0.00176725666541;1.55817385646e-05;0;0;0.000402289535799;0.00221037279598;0.0;0.0;1;0.949992023345;0;2
476.2832;3.3559;5.59316666667e-05;0.00221037279598;0.000130445996614;0.000437763720037;0.00177260907594;1.54422521746e-05;0;0;0.000399476887647;0.00221257537808;0.0;0.0;1;0.94999291131;0;2
479.6114;3.3282;5.547e-05;0.00221257537808;0.000130673297212;0.000434906867782;0.0017776685103;1.5307223165e-05;0;0;0.000396696912923;0.00221452820005;0.0;0.0;1;0.950004294385;0;2
482.9127;3.3013;5.50216666667e-05;0.00221452820005;0.000130874964838;0.000432057521421;0.00178247067863;1.51761732868e-05;0;0;0.000393948291242;0.00221626446326;0.0;0.0;1;0.95001041103;0;2
486.1878;3.2751;5.4585e-05;0.00221626446326;0.000131054380222;0.000429216200666;0.00178704826259;1.50486263039e-05;0;0;0.000391228060006;0.00221781269629;0.0;0.0;1;0.949993939825;0;2
489.4375;3.2497;5.41616666667e-05;0.00221781269629;0.000131214454359;0.000426407612331;0.00179140508396;1.49250259869e-05;0;0;0.000388555789022;0.00221919751366;0.0;0.0;1;0.949994531471;0;2
492.6625;3.225;5.375e-05;0.00221919751366;0.000131357703542;0.000423628593924;0.00179556891974;1.48048981083e-05;0;0;0.000385926052763;0.00222044007439;4.33680868994e-19;0.0;1;0.949993723458;0;2
495.8635;3.201;5.335e-05;0.00222044007439;0.000131486294248;0.000420887627888;0.0017995524465;1.4688228836e-05;0;0;0.000383344402979;0.00222155862065;0.0;0.0;1;0.950001299279;0;2
499.0411;3.1776;5.296e-05;0.00222155862065;0.000131602096931;0.000418178823209;0.00180337979744;1.45745465189e-05;0;0;0.000380803607962;0.00222256885888;0.0;0.0;1;0.949996859795;0;2
502.1959;3.1548;5.258e-05;0.00222256885888;0.000131706724015;0.000415508372923;0.00180706048596;1.44638393473e-05;0;0;0.000378307711298;0.00222348435791;0.0;0.0;1;0.949988768548;0;2
505.3285;3.1326;5.221e-05;0.00222348435791;0.000131801569998;0.000412881598176;0.00181060275973;1.43560960455e-05;0;0;0.000375860186469;0.00222431685016;-4.33680868994e-19;0.0;1;0.949985154285;0;2
508.4395;3.111;5.185e-05;0.00222431685016;0.000131887841815;0.000410303075887;0.00181401377427;1.425130584e-05;0;0;0.000373464021728;0.00222507649016;4.33680868994e-19;0.0;1;0.949993921451;0;2
511.5294;3.0899;5.14983333333e-05;0.00222507649016;0.000131966584975;0.000407763550913;0.00181731293925;1.4149000701e-05;0;0;0.000371109781617;0.00222577205349;0.0;0.0;1;0.949992015053;0;2
514.5987;3.0693;5.1155e-05;0.00222577205349;0.00013203870368;0.000405266393204;0.00182050566029;1.40491714794e-05;0;0;0.000368799667336;0.00222641115615;-4.33680868994e-19;0.0;1;0.949986097141;0;2
517.648;3.0493;5.08216666667e-05;0.00222641115615;0.000132104983185;0.000402827725225;0.00182358343092;1.39522667952e-05;0;0;0.000366547603988;0.00222700043478;0.0;0.0;1;0.95001381111;0;2
520.6776;3.0296;5.04933333333e-05;0.00222700043478;0.000132166108195;0.000400410441389;0.00182658999339;1.38569059356e-05;0;0;0.000364319184563;0.00222754560535;0.0;0.0;1;0.949988213458;0;2
523.6881;3.0105;5.0175e-05;0.00222754560535;0.000132222668716;0.00039805634417;0.00182948926118;1.37644533415e-05;0;0;0.000362151894715;0.00222805170256;0.0;0.0;1;0.950008528932;0;2
526.6798;2.9917;4.98616666667e-05;0.00222805170256;0.00013227518471;0.000395727670096;0.00183232403246;1.36735299662e-05;0;0;0.000360010898088;0.00222852306725;4.33680868994e-19;0.0;1;0.949986305408;0;2
529.6532;2.9734;4.95566666667e-05;0.00222852306725;0.000132324104654;0.000393452492779;0.00183507057447;1.35850431287e-05;0;0;0.000357921325934;0.00222896352394;0.0;0.0;1;0.949989742155;0;2
532.6087;2.9555;4.92583333333e-05;0.00222896352394;0.00013236982385;0.000391219014388;0.00183774450955;1.34985291087e-05;0;0;0.000355872089071;0.00222937640285;0.0;0.0;1;0.949992439872;0;2
535.5467;2.938;4.89666666667e-05;0.00222937640285;0.000132412686621;0.000389028473292;0.00184034792956;1.34139816528e-05;0;0;0.00035386400704;0.00222976462161;0.0;0.0;1;0.949999240525;0;2
538.4676;2.9209;4.86816666667e-05;0.00222976462161;0.000132452994731;0.00038688195231;0.0018428826693;1.33313947462e-05;0;0;0.000351897798806;0.00223013074003;0.0;0.0;1;0.950014873458;0;2
541.3717;2.9041;4.84016666667e-05;0.00223013074003;0.000132491013009;0.000384767150879;0.00184536358915;1.32503064903e-05;0;0;0.000349962045832;0.00223047699516;-4.33680868994e-19;0.0;1;0.950011246851;0;2
544.2593;2.8876;4.81266666667e-05;0.00223047699516;0.000132526972949;0.000382684887088;0.00184779210807;1.31707119021e-05;0;0;0.000348057293436;0.00223080535627;0.0;0.0;1;0.949992133413;0;2
547.1308;2.8715;4.78583333333e-05;0.00223080535627;0.000132561078384;0.000380649136581;0.00185015621969;1.30930619996e-05;0;0;0.000346196079414;0.00223111757044;0.0;0.0;1;0.949994306006;0;2
549.9865;2.8557;4.7595e-05;0.00223111757044;0.000132593510189;0.000378647287048;0.00185247028339;1.30168959055e-05;0;0;0.000344366781553;0.00223141516904;0.0;0.0;1;0.949988837261;0;2
552.8268;2.8403;4.73383333333e-05;0.00223141516904;0.000132624426937;0.000376693159828;0.00185472200921;1.29426647069e-05;0;0;0.000342581838586;0.00223169951642;0.0;0.0;1;0.950012695995;0;2
555.6519;2.8251;4.7085e-05;0.00223169951642;0.000132653969931;0.000374760730451;0.00185693878597;1.28694527555e-05;0;0;0.000340817467876;0.00223197180109;0.0;0.0;1;0.95000279154;0;2
558.4621;2.8102;4.68366666667e-05;0.00223197180109;0.000132682262277;0.000372863693452;0.00185910810764;1.27977117267e-05;0;0;0.000339086024575;0.00223223308715;4.33680868994e-19;0.0;1;0.949995582927;0;2
561.2577;2.7956;4.65933333333e-05;0.00223223308715;0.000132709414217;0.000371002438385;0.00186123064877;1.27274376166e-05;0;0;0.000337387775676;0.00223248432016;0.0;0.0;1;0.949994374688;0;2
564.039;2.7813;4.6355e-05;0.00223248432016;0.00013273552372;0.000369177312122;0.00186330700804;1.26586265571e-05;0;0;0.000335722960258;0.00223272634174;0.0;0.0;1;0.950002403869;0;2
566.8062;2.7672;4.612e-05;0.00223272634174;0.000132760677999;0.00036737534816;0.00186535099358;1.25908199387e-05;0;0;0.000334079720106;0.00223295989375;0.0;0.0;1;0.949988511956;0;2
569.5596;2.7534;4.589e-05;0.00223295989375;0.000132784953936;0.000365610092168;0.00186734980158;1.25244694025e-05;0;0;0.000332470315034;0.00223318564721;0.0;0.0;1;0.949989622629;0;2
572.2995;2.7399;4.5665e-05;0.00223318564721;0.000132808421079;0.000363881792915;0.00186930385429;1.24595714423e-05;0;0;0.000330894919713;0.00223340420256;4.33680868994e-19;0.0;1;0.950008791931;0;2
575.0261;2.7266;4.54433333333e-05;0.00223340420256;0.000132831141667;0.00036217739087;0.00187122681169;1.23956681707e-05;0;0;0.00032934161333;0.00223361609019;0.0;0.0;1;0.950014174125;0;2
577.7396;2.7135;4.5225e-05;0.00223361609019;0.000132853170679;0.000360497078637;0.00187311901155;1.23327567938e-05;0;0;0.000327810531653;0.00223382178641;0.0;0.0;1;0.950008037488;0;2
580.4402;2.7006;4.501e-05;0.00223382178641;0.000132874557493;0.000358841029966;0.00187498075644;1.22708346044e-05;0;0;0.000326301797977;0.00223402171981;0.0;0.0;1;0.949992607823;0;2
583.1282;2.688;4.48e-05;0.00223402171981;0.000132895346543;0.000357222691508;0.00187679902831;1.22103531142e-05;0;0;0.000324827608909;0.0022342162841;0.0;0.0;1;0.950005412171;0;2
585.8038;2.6756;4.45933333333e-05;0.0022342162841;0.000132915578649;0.000355628922234;0.00187858736187;1.21508552939e-05;0;0;0.000323375987821;0.00223440582773;-4.33680868994e-19;0.0;1;0.950013744062;0;2
588.4671;2.6633;4.43883333333e-05;0.00223440582773;0.00013293528994;0.000354046557698;0.00188035927003;1.2091884785e-05;0;0;0.000321934940401;0.00223459065898;4.33680868994e-19;0.0;1;0.949984032327;0;2
591.1184;2.6513;4.41883333333e-05;0.00223459065898;0.00013295451238;0.000352502298673;0.00188208836031;1.20343472387e-05;0;0;0.000320528724721;0.00223477107112;0.0;0.0;1;0.949989354105;0;2
593.7579;2.6395;4.39916666667e-05;0.00223477107112;0.00013297327638;0.000350982963004;0.00188378810812;1.1977786208e-05;0;0;0.000319145335349;0.00223494732393;0.0;0.0;1;0.949996390263;0;2
596.3858;2.6279;4.37983333333e-05;0.00223494732393;0.000132991608876;0.000349488648965;0.00188545867496;1.19221994497e-05;0;0;0.000317784845048;0.00223511965389;0.0;0.0;1;0.950007129579;0;2
599.0022;2.6164;4.36066666667e-05;0.00223511965389;0.000133009534394;0.000348006145788;0.0018871135081;1.1867131329e-05;0;0;0.000316435226787;0.00223528827023;-4.33680868994e-19;0.0;1;0.949987217468;0;2
601.6074;2.6052;4.342e-05;0.00223528827023;0.000133027074626;0.000346562134815;0.00188872613541;1.18134868617e-05;0;0;0.000315120728407;0.00223545337696;0.0;0.0;1;0.950010879472;0;2
604.2015;2.5941;4.3235e-05;0.00223545337696;0.000133044250732;0.000345130090823;0.00189032328614;1.1760357073e-05;0;0;0.00031381721937;0.00223561514843;0.0;0.0;1;0.950007389729;0;2
606.7847;2.5832;4.30533333333e-05;0.00223561514843;0.00013306108079;0.000343723383897;0.00189189176453;1.17081935261e-05;0;0;0.00031253684649;0.00223577375083;0.0;0.0;1;0.950014763075;0;2
609.3571;2.5724;4.28733333333e-05;0.00223577375083;0.000133077582035;0.000342328772027;0.0018934449788;1.16565412391e-05;0;0;0.000311267559994;0.00223592933089;0.0;0.0;1;0.949997901415;0;2
611.9189;2.5618;4.26966666667e-05;0.00223592933089;0.000133093769682;0.000340959619172;0.00189496971172;1.16058516611e-05;0;0;0.000310021503111;0.00223608202984;0.0;0.0;1;0.949995080002;0;2
614.4703;2.5514;4.25233333333e-05;0.00223608202984;0.000133109658377;0.000339615982382;0.00189646604746;1.15561229435e-05;0;0;0.000308798720297;0.00223623197814;-4.33680868994e-19;0.0;1;0.950008077944;0;2
617.0114;2.5411;4.23516666667e-05;0.00223623197814;0.00013312526165;0.00033828460238;0.00189794737576;1.15069005578e-05;0;0;0.00030758714884;0.00223637929071;-4.33680868994e-19;0.0;1;0.950001260272;0;2
619.5424;2.531;4.21833333333e-05;0.00223637929071;0.000133140591417;0.000336978836878;0.00189940045383;1.14586357827e-05;0;0;0.000306398928477;0.00223652407986;-4.33680868994e-19;0.0;1;0.9500132867;0;2
622.0634;2.521;4.20166666667e-05;0.00223652407986;0.000133155659326;0.000335685417162;0.0019008386627;1.14108743747e-05;0;0;0.000305221989281;0.00223666644427;0.0;0.0;1;0.950008174756;0;2
624.5745;2.5111;4.18516666667e-05;0.00223666644427;0.000133170475609;0.000334404381302;0.00190226206297;1.13636150567e-05;0;0;0.000304056361198;0.00223680647578;0.0;0.0;1;0.94998700894;0;2
627.0759;2.5014;4.169e-05;0.00223680647578;0.000133185049788;0.00033314908354;0.00190365739224;1.13173089274e-05;0;0;0.000302914182302;0.00223694426561;-4.33680868994e-19;0.0;1;0.949988835596;0;2
629.5678;2.4919;4.15316666667e-05;0.00223694426561;0.000133199391325;0.000331919563242;0.00190502470237;1.12719543969e-05;0;0;0.000301795484484;0.00223707989912;0.0;0.0;1;0.950015289472;0;2
632.0502;2.4824;4.13733333333e-05;0.00223707989912;0.000133213509071;0.000330689214917;0.00190639068421;1.12266456049e-05;0;0;0.000300676073423;0.00223721344536;0.0;0.0;1;0.949991442365;0;2
634.5233;2.4731;4.12183333333e-05;0.00223721344536;0.000133227410183;0.000329484708123;0.00190772873724;1.11822859081e-05;0;0;0.000299580195152;0.00223734497981;0.0;0.0;1;0.949994555192;0;2
636.9872;2.4639;4.1065e-05;0.00223734497981;0.000133241102491;0.000328292752428;0.00190905222738;1.11384218511e-05;0;0;0.000298495762632;0.00223747456816;-4.33680868994e-19;0.0;1;0.94998764449;0;2
639.4421;2.4549;4.0915e-05;0.00223747456816;0.000133254592806;0.000327126699879;0.00191034786829;1.1095504233e-05;0;0;0.000297434913494;0.00223760227755;0.0;0.0;1;0.950010389848;0;2
641.888;2.4459;4.0765e-05;0.00223760227755;0.000133267888089;0.000325959927477;0.00191164235007;1.10526280511e-05;0;0;0.000296373438855;0.00223772816087;0.0;0.0;1;0.949986643426;0;2
644.3251;2.4371;4.06183333333e-05;0.00223772816087;0.000133280993825;0.00032481911005;0.00191290905082;1.10106960442e-05;0;0;0.000295335590327;0.00223785227844;0.0;0.0;1;0.94999475272;0;2
646.7535;2.4284;4.04733333333e-05;0.00223785227844;0.000133293916266;0.000323690946262;0.00191416133218;1.09692552371e-05;0;0;0.000294309271969;0.00223797468224;4.33680868994e-19;0.0;1;0.949997095652;0;2
649.1733;2.4198;4.033e-05;0.00223797468224;0.000133306660806;0.000322575457818;0.00191539922442;1.09283046519e-05;0;0;0.00029329450181;0.00223809542158;0.0;0.0;1;0.949994593944;0;2
651.5846;2.4113;4.01883333333e-05;0.00223809542158;0.000133319232554;0.000321472665458;0.00191662275612;1.08878433341e-05;0;0;0.000292291297145;0.00223821454327;0.0;0.0;1;0.949988156556;0;2
653.9876;2.403;4.005e-05;0.00223821454327;0.000133331636365;0.000320395922184;0.00191781862109;1.08483217158e-05;0;0;0.000291311797428;0.0022383320968;-4.33680868994e-19;0.0;1;0.950018214636;0;2
656.3823;2.3947;3.99116666667e-05;0.0022383320968;0.000133343877371;0.000319318583141;0.00191901351366;1.08088359906e-05;0;0;0.000290331775164;0.0022384481195;-4.33680868994e-19;0.0;1;0.950006855662;0;2
658.7688;2.3865;3.9775e-05;0.0022384481195;0.000133355959442;0.000318253997208;0.00192019412229;1.07698368034e-05;0;0;0.000289363366331;0.00223856265182;0.0;0.0;1;0.94999421175;0;2
661.1472;2.3784;3.964e-05;0.00223856265182;0.000133367886771;0.000317202181896;0.00192136046992;1.07313232849e-05;0;0;0.000288406585753;0.00223867573239;0.0;0.0;1;0.94998114356;0;2
663.5177;2.3705;3.95083333333e-05;0.00223867573239;0.000133379663363;0.000316176492003;0.00192249924039;1.06937456224e-05;0;0;0.00028747357486;0.00223878740296;0.0;0.0;1;0.950008576608;0;2
665.8803;2.3626;3.93766666667e-05;0.00223878740296;0.00013339129355;0.000315150270142;0.00192363713281;1.06562007527e-05;0;0;0.000286540095299;0.00223889769403;0.0;0.0;1;0.949997462889;0;2
668.2351;2.3548;3.92466666667e-05;0.00223889769403;0.000133402780492;0.000314136867502;0.00192476082652;1.06191390636e-05;0;0;0.000285618285404;0.00223900663953;0.0;0.0;1;0.949988437029;0;2
670.5822;2.3471;3.91183333333e-05;0.00223900663953;0.000133414127707;0.000313136299141;0.00192587034039;1.05825597617e-05;0;0;0.00028470815808;0.00223911427204;0.0;0.0;1;0.949982315411;0;2
672.9217;2.3395;3.89916666667e-05;0.00223911427204;0.000133425338573;0.000312148579591;0.00192696569245;1.05464620713e-05;0;0;0.000283809725815;0.00223922062286;-4.33680868994e-19;0.0;1;0.949979903923;0;2
675.2537;2.332;3.88666666667e-05;0.00223922062286;0.000133436416335;0.000311173722894;0.00192804689997;1.05108452339e-05;0;0;0.000282923000702;0.0022393257221;4.33680868994e-19;0.0;1;0.949981998173;0;2
677.5783;2.3246;3.87433333333e-05;0.0022393257221;0.000133447364117;0.000310211742626;0.00192911397948;1.04757085072e-05;0;0;0.000282047994464;0.00223942959877;0.0;0.0;1;0.949989383717;0;2
679.8956;2.3173;3.86216666667e-05;0.00223942959877;0.000133458184925;0.000309262651926;0.00193016694684;1.04410511653e-05;0;0;0.000281184718467;0.00223953228081;0.0;0.0;1;0.95000283626;0;2
682.2056;2.31;3.85e-05;0.00223953228081;0.000133468881658;0.000308313116631;0.00193121916418;1.04064220785e-05;0;0;0.000280321048631;0.00223963379073;-4.33680868994e-19;0.0;1;0.949981997107;0;2
684.5085;2.3029;3.83816666667e-05;0.00223963379073;0.000133479456649;0.000307389840717;0.00193224395001;1.03727215385e-05;0;0;0.000279481263979;0.00223973415912;4.33680868994e-19;0.0;1;0.950009616867;0;2
