# Hydrograph at the point with coordinates: 3.11524736794 69.0903221649
# A pixel size is [m2]:
# 1.0
# time[s];deltaTime[s];Rainfall[m];Water_level_[m];Sheet_Flow[m3/s];Sheet_V_runoff[m3];Sheet_V_rest[m3];Infiltration[m];Surface_retetion[m];State;V_inflow[m3];WlevelTotal[m];SurfaceBil[m3];V_to_rill.m3.;ratio;courant;courantrill;iter
351.8526;5.2213;8.70216666667e-05;0.00143209702135;6.48146140439e-05;0.000338416544308;0.00109368047704;2.46716765172e-05;0;0;0.00033729511074;0.00149332557793;0.0;0.0;1;0.950003238466;0;2
356.9387;5.0861;8.47683333333e-05;0.00149332557793;6.97357032287e-05;0.000354682760191;0.00113864281774;2.39958634515e-05;0;0;0.000353512422749;0.00155292771037;0.0;0.0;1;0.950006910832;0;2
361.9016;4.9629;8.2715e-05;0.00155292771037;7.46733232027e-05;0.000370596235723;0.00118233147465;2.33807395094e-05;0;0;0.000369378574854;0.00161104430999;0.0;0.0;1;0.950007321525;0;2
366.7515;4.8499;8.08316666667e-05;0.00161104430999;7.96263846237e-05;0.000386180002787;0.00122486430721;2.28171932394e-05;0;0;0.000384916502945;0.00166779528358;2.16840434497e-19;0.0;1;0.949991984223;0;2
371.4974;4.7459;7.90983333333e-05;0.00166779528358;8.4593817733e-05;0.000401473799579;0.001266321484;2.2299061338e-05;0;0;0.000400165796793;0.00172328655279;0.0;0.0;1;0.949999682414;0;2
376.147;4.6496;7.74933333333e-05;0.00172328655279;8.9574836092e-05;0.000416487157894;0.00130679939489;2.18198070874e-05;0;0;0.000415135940801;0.00177760886194;0.0;0.0;1;0.95000051647;0;2
380.7071;4.5601;7.60016666667e-05;0.00177760886194;9.45685659381e-05;0.000431242117534;0.00134636674441;2.13748501892e-05;0;0;0.000429848887789;0.00183084244867;0.0;0.0;1;0.950003186852;0;2
385.1837;4.4766;7.461e-05;0.00183084244867;9.95742434494e-05;0.000445754058226;0.00138508839045;2.09601397184e-05;0;0;0.00044431995345;0.00188305820418;0.0;0.0;1;0.950005380793;0;2
389.5821;4.3984;7.33066666667e-05;0.00188305820418;0.000104591150243;0.00046003371523;0.00142302448895;2.05721427947e-05;0;0;0.000458559824834;0.00193431883766;-2.16840434497e-19;0.0;1;0.949999325046;0;2
393.9071;4.325;7.20833333333e-05;0.00193431883766;0.000109618578528;0.000474100352134;0.00146021848552;2.02083019192e-05;0;0;0.000472587690641;0.00198468120758;4.33680868994e-19;0.0;1;0.949998571634;0;2
398.163;4.2559;7.09316666667e-05;0.00198468120758;0.000114655940037;0.000487964215202;0.00149671699238;1.98660917397e-05;0;0;0.000486413751926;0.00203419631923;0.0;0.0;1;0.949999712115;0;2
402.3537;4.1907;6.9845e-05;0.00203419631923;0.000119702671237;0.000501637984355;0.00153255833487;1.95434810421e-05;0;0;0.000500050636112;0.00208291048994;0.0;0.0;1;0.950006567824;0;2
406.4827;4.129;6.88166666667e-05;0.00208291048994;0.000124758268073;0.000515126888875;0.00156778360107;1.92384614758e-05;0;0;0.000513503544063;0.00213086535032;-4.33680868994e-19;0.0;1;0.950010523719;0;2
410.5531;4.0704;6.784e-05;0.00213086535032;0.000129822215711;0.000528428346831;0.00160243700349;1.89490449452e-05;0;0;0.000526769890127;0.00217809784867;-4.33680868994e-19;0.0;1;0.949991551086;0;2
414.5679;4.0148;6.69133333333e-05;0.00217809784867;0.000134893923648;0.000541572124662;0.00163652572401;1.86746556621e-05;0;0;0.000539879335697;0.00222464373738;0.0;0.0;1;0.949990088251;0;2
418.5298;3.9619;6.60316666667e-05;0.00222464373738;0.000139973048244;0.000554559219836;0.00167008451754;1.84137997043e-05;0;0;0.000552832864714;0.00227053524922;0.0;0.0;1;0.949993608914;0;2
422.4413;3.9115;6.51916666667e-05;0.00227053524922;0.000145059205754;0.000567399083308;0.00170313616591;1.81654602643e-05;0;0;0.000565639888603;0.00231580226092;0.0;0.0;1;0.95000617452;0;2
426.3046;3.8633;6.43883333333e-05;0.00231580226092;0.000150152059303;0.000580082450706;0.00173571981021;1.79281668704e-05;0;0;0.000578291162072;0.00236047113875;0.0;0.0;1;0.950001605983;0;2
430.1218;3.8172;6.362e-05;0.00236047113875;0.000155251153482;0.000592624703072;0.00176784643567;1.77013865451e-05;0;0;0.000590802009129;0.00240456705826;4.33680868994e-19;0.0;1;0.94999675829;0;2
433.8949;3.7731;6.2885e-05;0.00240456705826;0.00016035614479;0.000605039769907;0.00179952728835;1.74845928336e-05;0;0;0.000603186307872;0.00244811400339;-4.33680868994e-19;0.0;1;0.950005083322;0;2
437.6257;3.7308;6.218e-05;0.00244811400339;0.000165466782072;0.000617323470555;0.00183079053283;1.72768024288e-05;0;0;0.000615439882393;0.0024911336128;0.0;0.0;1;0.950011392171;0;2
441.3158;3.6901;6.15016666667e-05;0.0024911336128;0.000170582750094;0.000629467406121;0.00186166620668;1.70770389002e-05;0;0;0.00062755435055;0.00253364518499;0.0;0.0;1;0.949996124958;0;2
444.9668;3.651;6.085e-05;0.00253364518499;0.000175703644054;0.000641494004443;0.00189215118055;1.68852564674e-05;0;0;0.00063955206089;0.00257566798497;0.0;0.0;1;0.949987649546;0;2
448.5802;3.6134;6.02233333333e-05;0.00257566798497;0.00018082922795;0.000653408332274;0.0019222596527;1.67009503671e-05;0;0;0.000651438048201;0.00261722008387;0.0;0.0;1;0.949986866149;0;2
452.1574;3.5772;5.962e-05;0.00261722008387;0.000185959284019;0.000665213550794;0.00195200653307;1.65236198851e-05;0;0;0.000663215432097;0.00265831834528;-4.33680868994e-19;0.0;1;0.949992247619;0;2
455.6997;3.5423;5.90383333333e-05;0.00265831834528;0.000191093596517;0.000676910846941;0.00198140749834;1.63527680257e-05;0;0;0.000674885329781;0.00269897839343;0.0;0.0;1;0.94999997548;0;2
459.2083;3.5086;5.84766666667e-05;0.00269897839343;0.000196231933758;0.000688499362782;0.00201047903065;1.61879012142e-05;0;0;0.000686446751236;0.00273921454734;0.0;0.0;1;0.950004064184;0;2
462.6843;3.476;5.79333333333e-05;0.00273921454734;0.000201374026202;0.000699976115079;0.00203923843226;1.60285290307e-05;0;0;0.000697896461263;0.00277903969782;0.0;0.0;1;0.949996474823;0;2
466.1288;3.4445;5.74083333333e-05;0.00277903969782;0.000206519537166;0.000711356545768;0.00206768315206;1.58746245888e-05;0;0;0.000709249379693;0.00281846624049;4.33680868994e-19;0.0;1;0.949994799438;0;2
469.5428;3.414;5.69e-05;0.00281846624049;0.000211668171738;0.000722635138312;0.00209583110218;1.57257021204e-05;0;0;0.000720499187379;0.00285750458744;0.0;0.0;1;0.949988179055;0;2
472.9273;3.3845;5.64083333333e-05;0.00285750458744;0.000216819472734;0.000733825505469;0.00212367908197;1.55817385646e-05;0;0;0.000731658126382;0.00289616380312;0.0;0.0;1;0.949992023345;0;2
476.2832;3.3559;5.59316666667e-05;0.00289616380312;0.000221972889565;0.000744918820091;0.00215124498303;1.54422521746e-05;0;0;0.000742715350138;0.00293444974766;0.0;0.0;1;0.94999291131;0;2
479.6114;3.3282;5.547e-05;0.00293444974766;0.000227127515563;0.000755925797295;0.00217852395037;1.5307223165e-05;0;0;0.000753678557652;0.00297236528485;0.0;0.0;1;0.950004294385;0;2
482.9127;3.3013;5.50216666667e-05;0.00297236528485;0.000232282093266;0.000766832874499;0.00220553241035;1.51761732868e-05;0;0;0.000764530086299;0.00300990799003;0.0;0.0;1;0.95001041103;0;2
486.1878;3.2751;5.4585e-05;0.00300990799003;0.00023743467746;0.000777622312149;0.00223228567788;1.50486263039e-05;0;0;0.000775246781844;0.00304706883342;0.0;0.0;1;0.949993939825;0;2
489.4375;3.2497;5.41616666667e-05;0.00304706883342;0.000242582417281;0.000788320081437;0.00225874875199;1.49250259869e-05;0;0;0.000785847654072;0.00308383304674;0.0;0.0;1;0.949994531471;0;2
492.6625;3.225;5.375e-05;0.00308383304674;0.000247721636345;0.000798902277211;0.00228493076953;1.48048981083e-05;0;0;0.000796300610827;0.00312017648225;4.33680868994e-19;0.0;1;0.949993723458;0;2
495.8635;3.201;5.335e-05;0.00312017648225;0.000252847282545;0.000809364151426;0.00231081233082;1.4688228836e-05;0;0;0.000806591483973;0.00315606558596;4.33680868994e-19;0.0;1;0.950001299279;0;2
499.0411;3.1776;5.296e-05;0.00315606558596;0.000257952869173;0.000819671037085;0.00233639454887;1.45745465189e-05;0;0;0.000816675488688;0.00319145549104;0.0;0.0;1;0.949996859795;0;2
502.1959;3.1548;5.258e-05;0.00319145549104;0.000263030147808;0.000829807510305;0.00236164798074;1.44638393473e-05;0;0;0.000826526772717;0.00322629091411;4.33680868994e-19;0.0;1;0.949988768548;0;2
505.3285;3.1326;5.221e-05;0.00322629091411;0.000268069177934;0.000839753506797;0.00238653740731;1.43560960455e-05;0;0;0.000836115276986;0.00326050658825;-4.33680868994e-19;0.0;1;0.949985154285;0;2
508.4395;3.111;5.185e-05;0.00326050658825;0.000273058339123;0.000849484493012;0.00241102209524;1.425130584e-05;0;0;0.00084540764605;0.00329402843545;4.33680868994e-19;0.0;1;0.949993921451;0;2
511.5294;3.0899;5.14983333333e-05;0.00329402843545;0.000277984459685;0.000858944181982;0.00243508425347;1.4149000701e-05;0;0;0.000854340822891;0.00332677440899;-4.33680868994e-19;0.0;1;0.949992015053;0;2
514.5987;3.0693;5.1155e-05;0.00332677440899;0.000282832909025;0.00086809904767;0.00245867536132;1.40491714794e-05;0;0;0.000862876988337;0.00335865817818;0.0;0.0;1;0.949986097141;0;2
517.648;3.0493;5.08216666667e-05;0.00335865817818;0.000287588126039;0.000876942472731;0.00248171570545;1.39522667952e-05;0;0;0.000871008084115;0.00338959318943;0.0;0.0;1;0.95001381111;0;2
