# Hydrograph at the point with coordinates: 50.5234029704 14.8824713719
# A pixel size is [m2]:
# 1.0
# Time[s];deltaTime[s];Rainfall[m];Waterlevel[m];V_runoff[m3];Q[m3/s];V_from_field[m3];V_rests_in_stream[m3]
420.0;20.0;0.0005;0.0104294790334;0.0722609122314;0.00361304561157;0.00122122641954;0.0656788530057
440.0;20.0;0.0005;0.0105555400907;0.0737273544184;0.00368636772092;0.00130507041216;0.0664148111618
460.0;20.0;0.0005;0.0106693868865;0.075061929405;0.00375309647025;0.00138315599046;0.067070362861
480.0;20.0;0.0005;0.0107805262905;0.0763740905552;0.00381870452776;0.00145653611038;0.0677020269966
500.0;20.0;0.0005;0.0108901021261;0.0776767808737;0.00388383904369;0.00152607070277;0.0683168073834
520.0;20.0;0.0005;0.0109983682915;0.078972640387;0.00394863201935;0.00159247003731;0.0689164681913
540.0;20.0;0.0005;0.0111060002056;0.0802694928333;0.00401347464166;0.00165632670035;0.0695049849342
560.0;20.0;0.0005;0.0112139746535;0.0815790469496;0.00407895234748;0.00171813956701;0.0700877551709
580.0;20.0;0.0005;0.011323348486;0.0829143032457;0.00414571516229;0.00177833203895;0.0706703236347
600.0;20.0;0.0005;0.011435141154;0.0842881420004;0.00421440710002;0.00183726610555;0.0712577372483
620.0;20.0;0.0005;0.0114499468379;0.0844707763691;0.00422353881846;0.00189525331685;0.0713349256352
640.0;20.0;0.0005;0.0115390687129;0.0855735100794;0.00427867550397;0.00195256344139;0.0717965585031
660.0;20.0;0.0005;0.0116515632557;0.0869736967667;0.00434868483834;0.00200943136655;0.0723719320102
680.0;20.0;0.0005;0.0117754519146;0.0885263318192;0.00442631659096;0.00206606264946;0.0729961550591
700.0;20.0;0.0005;0.0119073992648;0.0901921757483;0.00450960878741;0.00212263802055;0.0736501540532
683.1844;1.5922;3.9805e-05;0.00968659351154;0.0050280736599;0.00315794099981;0.000171321294634;0.154749598231
684.6882;1.548;3.87e-05;0.00963338742481;0.00484355746056;0.00312891308822;0.000166917380841;0.154102042064
686.1584;1.5091;3.77275e-05;0.00957933290011;0.00467752408621;0.00309954548155;0.000163057090214;0.15341159969
687.5981;1.4744;3.686e-05;0.00952504639405;0.00452666375596;0.00307017346444;0.000159626549193;0.152694283974
689.0103;1.4433;3.60825e-05;0.00947104114535;0.00438918040467;0.00304107282247;0.000156564751846;0.151961857548
690.397;1.415;3.5375e-05;0.00941767611587;0.0042625916731;0.00301243227781;0.000153788123438;0.151224488822
691.7604;1.3892;3.473e-05;0.00936528974177;0.0041459669056;0.00298442766024;0.000151266628425;0.150489484616
693.102;1.3654;3.4135e-05;0.00931412093348;0.00403773219199;0.0029571789893;0.000148947989057;0.149763460256
694.4234;1.3434;3.3585e-05;0.00926439924128;0.00393723692037;0.00293080014915;0.000146812167836;0.149051372539
695.726;1.323;3.3075e-05;0.00921631107015;0.00384381871571;0.0029053807375;0.000144838870296;0.148357445918
697.011;1.304;3.26e-05;0.00917001086334;0.00375681416471;0.0028809924576;0.000143007558594;0.147685355014
698.2792;1.2861;3.21525e-05;0.00912561695846;0.00367527147135;0.00285768717157;0.000141286468461;0.147038632384
699.5319;1.2694;3.1735e-05;0.00908328541265;0.00359943027559;0.00283553669102;0.000139687576543;0.146419503418
700.7697;1.2536;3.134e-05;0.00904310058098;0.00352835029237;0.00281457426003;0.000138178796683;0.145830904607
701.9933;1.2386;3.0965e-05;0.00900516876427;0.003461694808;0.00279484483126;0.000136749844584;0.145275164374
703.2037;1.2245;3.06125e-05;0.00896961552677;0.00339970619128;0.00277640358619;0.000135412462178;0.14475398092
704.4012;1.211;3.0275e-05;0.00893650696644;0.00334148113576;0.0027592742657;0.000134134122726;0.144269941404
705.5866;1.1982;2.9955e-05;0.00890596562414;0.00328727448656;0.00274351067147;0.000132926430417;0.143824680401
706.7604;1.186;2.965e-05;0.00887808585477;0.00323677419337;0.0027291519337;0.000131778825079;0.143420298192
707.923;1.1743;2.93575e-05;0.0088527132523;0.00318952798888;0.00271611001353;0.000130680648744;0.143054770511
709.0751;1.1632;2.908e-05;0.00882974527026;0.00314567097595;0.00270432511688;0.000129643456038;0.142725996012
710.2169;1.1525;2.88125e-05;0.0088090614411;0.00310452250706;0.00269372885645;0.00012864536601;0.142432957279
711.3488;1.1422;2.8555e-05;0.00879059117463;0.00306598421302;0.00268427964719;0.000127686696339;0.142174529949
712.4712;1.1323;2.83075e-05;0.00877428326549;0.00302997430259;0.00267594657122;0.000126767758757;0.141949907104
713.5845;1.1228;2.807e-05;0.00876010564473;0.00299642662119;0.00266870913893;0.000125888859286;0.141758595706
714.6889;1.1136;2.784e-05;0.00874803281657;0.00296501640444;0.00266255065053;0.000125039062305;0.14160066644
715.7849;1.1048;2.762e-05;0.0087380859235;0.00293598280554;0.00265747900574;0.000124229850934;0.141476044411
716.8727;1.0963;2.74075e-05;0.00873027167272;0.00290902650626;0.00265349494322;0.000123450247898;0.141385329117
717.9524;1.088;2.72e-05;0.00872461049336;0.00288386008433;0.00265060669516;0.000122689191679;0.141329344487
719.0244;1.08;2.7e-05;0.00872116279643;0.00286075112402;0.00264884363336;0.000121958138207;0.141308663437
720.089;1.0723;2.68075e-05;0.00871999192033;0.00283970452248;0.00264823698823;0.00012125730383;0.141324363999
721.1463;1.0648;2.662e-05;0.00872093970563;0.00282034214063;0.00264870599233;0.000120575570476;0.141374304009
722.1967;1.0576;2.644e-05;0.00872388786785;0.00280284197789;0.00265019097758;0.000119924432755;0.141456087372
723.2401;1.0505;2.62625e-05;0.00872869297669;0.00278657674342;0.00265261946065;0.000119281374208;0.141568266783
724.2768;1.0436;2.609e-05;0.00873526058687;0.00277174383811;0.00265594465132;0.000118657854334;0.141708836991
725.3072;1.037;2.5925e-05;0.00874350712782;0.00275855021797;0.00266012557181;0.00011806540749;0.141875970217
726.3312;1.0305;2.57625e-05;0.008753321284;0.00274639263879;0.00266510687898;0.000117481419218;0.142068747307
727.3491;1.0242;2.5605e-05;0.0087646369021;0.00273549158033;0.00267085684468;0.000116917389696;0.142285626352
728.3609;1.018;2.545e-05;0.00877737096268;0.00272552700464;0.00267733497509;0.00011636201805;0.142525699467
729.3669;1.012;2.53e-05;0.00879147173716;0.00271673135375;0.00268451714797;0.000115826831888;0.14278766064
730.3673;1.0062;2.5155e-05;0.00880688246692;0.00270906935429;0.00269237661925;0.000115311964777;0.14307057673
731.3621;1.0005;2.50125e-05;0.00882353954951;0.00270223349063;0.0027008830491;0.000114806067045;0.143373860736
732.3514;0.9949;2.48725e-05;0.00884139563259;0.0026961935307;0.00271001460519;0.000114309210646;0.143696735963
733.3355;0.9895;2.47375e-05;0.00886042063867;0.00269120105608;0.00271975852054;0.000113832977461;0.144038249194
734.3144;0.9842;2.4605e-05;0.00888056505151;0.00268695633285;0.00273009178302;0.000113365970523;0.144398047429
735.2882;0.979;2.4475e-05;0.00890179383569;0.00268343800987;0.00274099898863;0.000112908259037;0.144775556587
736.257;0.9739;2.43475e-05;0.00892407510266;0.0026806270043;0.00275246637673;0.000112459911479;0.145170254358
737.2211;0.969;2.4225e-05;0.00894739261597;0.00267878931247;0.00276448845456;0.000112032563713;0.145581410972
738.1803;0.9641;2.41025e-05;0.00897169679445;0.00267734623161;0.00277704204088;0.000111603174971;0.146009142281
739.135;0.9594;2.3985e-05;0.00899698634939;0.00267685032029;0.00279012958129;0.000111194947564;0.146452497601
740.085;0.9547;2.38675e-05;0.00902321595964;0.00267672111147;0.00280373008429;0.000110784782545;0.146911667556
741.0305;0.9501;2.37525e-05;0.00905037476263;0.0026772306513;0.00281784091285;0.000110384313072;0.14738600878
741.9718;0.9457;2.36425e-05;0.00907845607991;0.00267865899728;0.00283246166573;0.000110005241934;0.14787494194
742.9087;0.9413;2.35325e-05;0.00910741919851;0.00268042112995;0.00284757370652;0.000109624383983;0.148378741126
743.8414;0.937;2.3425e-05;0.00913725662994;0.00268279611666;0.00286317621842;0.000109253412852;0.148896814122
744.77;0.9328;2.332e-05;0.00916795203009;0.0026857770994;0.00287926361428;0.000108892391156;0.149428893529
745.6944;0.9286;2.3215e-05;0.00919947697703;0.00268906196199;0.00289582377987;0.000108529687436;0.149974990493
746.6148;0.9245;2.31125e-05;0.00923182571737;0.00269293615081;0.00291285684241;0.000108177015706;0.150534536422
747.5315;0.9206;2.3015e-05;0.00926499652404;0.00269769411637;0.00293036510577;0.000107846157937;0.151107023126
748.4441;0.9166;2.2915e-05;0.0092989406785;0.00270243499027;0.00294832532214;0.000107502026175;0.151693092964
749.3531;0.9128;2.282e-05;0.00933367540671;0.00270804954353;0.00296675015724;0.000107179815615;0.152291585797
750.2583;0.909;2.2725e-05;0.00936916562997;0.00271393192571;0.00298562368065;0.000106856117566;0.152902892462
751.1599;0.9053;2.26325e-05;0.00940540718064;0.00272037840806;0.00300494687735;0.000106542712173;0.153526461073
752.0578;0.9016;2.254e-05;0.00944237444157;0.00272707756215;0.00302470891986;0.000106227870427;0.154162359779
752.9522;0.898;2.245e-05;0.00948006343131;0.00273432996252;0.0030449108714;0.000105923398797;0.154810035647
753.8432;0.8945;2.23625e-05;0.00951846175624;0.00274213368362;0.00306554911528;0.000105629355513;0.155469284165
754.7307;0.891;2.2275e-05;0.00955754446029;0.0027501722224;0.00308661304422;0.000105333970657;0.156140189591
755.6149;0.8876;2.219e-05;0.00959730791169;0.00275875299146;0.003108103866;0.000105049089712;0.156822198241
756.4957;0.8842;2.2105e-05;0.00963772745549;0.00276755574764;0.00313001102425;0.000104762915843;0.157515403021
757.3733;0.8809;2.20225e-05;0.00967879957827;0.00277689255504;0.0031523357419;0.000104487320428;0.158219247639
758.2476;0.8776;2.194e-05;0.0097204999302;0.0027864392415;0.00317506750399;0.000104210479911;0.158933833879
759.1188;0.8744;2.186e-05;0.00976282513262;0.00279651267953;0.0031982075475;0.000103944291403;0.159658602944
759.9868;0.8712;2.178e-05;0.00980575115859;0.00280678459092;0.00322174539821;0.000103676904813;0.160393665954
760.8518;0.8681;2.17025e-05;0.00984927479119;0.00281757681611;0.00324568231322;0.00010342024283;0.161138461898
761.7137;0.865;2.1625e-05;0.00989337235194;0.00282855680259;0.00327000786426;0.000103162429016;0.161893111815
762.5725;0.8619;2.15475e-05;0.00993802793681;0.00283971572002;0.00329471599956;0.000102903466948;0.162657356621
763.4286;0.859;2.1475e-05;0.00998325138002;0.00285172134384;0.00331981530132;0.000102667274835;0.163430324319
764.2816;0.856;2.14e-05;0.0100289992762;0.00286356289375;0.00334528375438;0.000102418048019;0.164212853459
765.1318;0.8531;2.13275e-05;0.0100752763069;0.00287590842263;0.0033711269753;0.000102179704303;0.165003982804
765.9793;0.8503;2.12575e-05;0.0101220725513;0.00288875993963;0.00339734204355;0.000101952297688;0.165803545338
766.824;0.8475;2.11875e-05;0.0101693655596;0.00290177112544;0.00342391873208;0.000101723873736;0.166611695861
767.6659;0.8447;2.11175e-05;0.010217140222;0.00291493386054;0.00345085102467;0.000101494435314;0.16742818749
768.5052;0.842;2.105e-05;0.0102653943513;0.00292859417378;0.00347814034891;0.000101276018513;0.168252452432
769.342;0.8394;2.0985e-05;0.0103141189725;0.00294275515033;0.00350578407235;0.000101068676311;0.169084338454
770.1762;0.8368;2.092e-05;0.0103632925982;0.00295706054962;0.00353377216733;0.000100860403086;0.169924026022
771.008;0.8343;2.08575e-05;0.0104129136997;0.00297186529255;0.00356210630774;0.000100663271996;0.170770949726
771.8373;0.8318;2.0795e-05;0.0104629613041;0.0029868079636;0.00359077658523;0.000100465252057;0.171625303651
772.6645;0.8295;2.07375e-05;0.0105134471578;0.00300261782898;0.00361979244;0.000100290536613;0.172486187973
773.4894;0.8272;2.068e-05;0.0105643443251;0.00301856877363;0.00364914020023;0.000100115011037;0.173354247606
774.312;0.8249;2.06225e-05;0.0106156394042;0.00303465389956;0.00367881427998;9.99386771973e-05;0.174229262868
775.1327;0.8228;2.057e-05;0.0106673448684;0.00305162079698;0.00370882449803;9.97858021434e-05;0.175110328405
775.9513;0.8207;2.05175e-05;0.0107194349017;0.00306872660371;0.00373915755295;9.96321963128e-05;0.175998124389
776.768;0.8187;2.04675e-05;0.0107719097271;0.00308634825062;0.00376981586738;9.94900183917e-05;0.176892093526
777.5831;0.8169;2.04225e-05;0.0108247763824;0.0031048783281;0.00380080588579;9.93714882947e-05;0.177791781051
778.3964;0.8151;2.03775e-05;0.0108780103725;0.00312355681518;0.00383211485116;9.92523419455e-05;0.1786979064
779.2079;0.8133;2.03325e-05;0.0109315999753;0.00314237797596;0.00386373782856;9.91325804402e-05;0.179610277129
780.018;0.8117;2.02925e-05;0.0109855593672;0.00316212802849;0.00389568563323;9.90366169088e-05;0.180527979393
780.8265;0.8101;2.02525e-05;0.011039865141;0.00318202897291;0.00392794589916;9.89401134081e-05;0.181451768622
781.6338;0.8087;2.02175e-05;0.011094532102;0.00320288048479;0.00396052984393;9.886753146e-05;0.182380728697
782.4397;0.8073;2.01825e-05;0.0111495376839;0.00322389238267;0.00399342547091;9.87944840524e-05;0.183315641334
783.2444;0.806;2.015e-05;0.0112048844136;0.00324546894664;0.00402663641022;9.87332264196e-05;0.184255961935
784.0478;0.8047;2.01175e-05;0.0112605562944;0.00326720645834;0.00406015466428;9.86715409319e-05;0.185202010249
784.8501;0.8035;2.00875e-05;0.0113165562808;0.00328951619972;0.00409398406935;9.86217069325e-05;0.186153242098
785.6514;0.8024;2.006e-05;0.0113728818046;0.0033124074179;0.00412812489768;9.85837733016e-05;0.187109608356
786.4516;0.8013;2.00325e-05;0.0114295177538;0.00333546695079;0.00416256951303;9.85454858436e-05;0.188071453044
787.2509;0.8003;2.00075e-05;0.0114864678198;0.00335911692165;0.00419732215625;9.85191599648e-05;0.189038234028
788.0494;0.7994;1.9985e-05;0.0115437303175;0.00338336741709;0.00423238355903;9.85048442739e-05;0.190009916525
788.8468;0.7984;1.996e-05;0.0116012781112;0.00340736223115;0.00426773826547;9.8477909049e-05;0.190987266562
789.6436;0.7976;1.994e-05;0.011659133952;0.00343239398632;0.00430340269097;9.84753598688e-05;0.191968825941
790.4394;0.7967;1.99175e-05;0.011717265692;0.00345716642335;0.00433935788045;9.8460203747e-05;0.192955901493
791.2345;0.7959;1.98975e-05;0.0117756835418;0.00348254978751;0.00437561224715;9.84571432242e-05;0.193947427988
792.0288;0.7951;1.98775e-05;0.01183437417;0.00350810748236;0.00441215882575;9.84538394098e-05;0.194943802553
792.8225;0.7944;1.986e-05;0.0118933427495;0.00353428770879;0.00444900265456;9.84626917664e-05;0.195944482887
793.6153;0.7936;1.984e-05;0.0119525635875;0.00356019168141;0.00448612863081;9.84589260407e-05;0.196950300864
794.4075;0.7929;1.98225e-05;0.0120120474997;0.00358671924269;0.00452354551985;9.84673409044e-05;0.197960172585
795.199;0.7922;1.9805e-05;0.012071782097;0.00361341963675;0.00456124670128;9.8475549311e-05;0.198974524984
795.99;0.7916;1.979e-05;0.0121317733465;0.0036407565199;0.00459923764515;9.84959986825e-05;0.199992814223
796.7802;0.7909;1.97725e-05;0.0121919965088;0.00366780151695;0.00463750349849;9.85038186863e-05;0.201015917149
797.5697;0.7902;1.9755e-05;0.0122524501644;0.00369501069837;0.00467604492327;9.85114327385e-05;0.20204316856
798.3587;0.7896;1.974e-05;0.0123131408075;0.00372285949806;0.00471486765205;9.85313242107e-05;0.203074022036
799.1471;0.789;1.9725e-05;0.0123740572446;0.00375087880972;0.0047539655383;9.85510460079e-05;0.204108942796
799.9349;0.7884;1.971e-05;0.0124351935671;0.00377906612721;0.00479333603147;9.85705982718e-05;0.205147833691
800.7221;0.7878;1.9695e-05;0.0124965440553;0.0038074190087;0.00483297665486;9.85899811424e-05;0.206190600699
801.5085;0.7871;1.96775e-05;0.0125580902764;0.00383544096234;0.00487287633381;9.85966636637e-05;0.207237609267
802.2944;0.7865;1.96625e-05;0.0126198446497;0.00386410975113;0.00491304482025;9.86156842217e-05;0.2082877266
803.0799;0.786;1.965e-05;0.0126818100264;0.00389343932052;0.00495348514061;9.8647090823e-05;0.209340991872
803.8647;0.7854;1.9635e-05;0.0127439637995;0.00392243136431;0.00499418304598;9.86657974904e-05;0.210398386315
804.6489;0.7848;1.962e-05;0.0128063061295;0.00395157784792;0.00503513996932;9.86843354378e-05;0.211459236362
805.4325;0.7842;1.9605e-05;0.0128688325201;0.00398087678709;0.00507635397486;9.87027047947e-05;0.212523468322
806.2155;0.7836;1.959e-05;0.0129315386937;0.00401032628595;0.00511782323372;9.87209056891e-05;0.21359101215
806.9979;0.783;1.9575e-05;0.0129944205949;0.00403992454067;0.00515954602895;9.8738938247e-05;0.21466180152
807.7799;0.7825;1.95625e-05;0.0130574873058;0.00407019697784;0.00520152968415;9.87694293174e-05;0.21573528571
808.5612;0.7819;1.95475e-05;0.0131207177036;0.00410009630019;0.00524376045555;9.87871494657e-05;0.216812519114
809.3419;0.7813;1.95325e-05;0.0131841131232;0.00413013964594;0.00528624042741;9.88047016374e-05;0.217892823585
810.122;0.7807;1.95175e-05;0.0132476704407;0.00416032561624;0.00532896838253;9.8822085952e-05;0.218976148413
810.9017;0.7802;1.9505e-05;0.0133113996898;0.0041911971776;0.0053719522912;9.88519770004e-05;0.220061942259
811.6807;0.7796;1.949e-05;0.0133752808176;0.0042216734304;0.00541517884865;9.88690498235e-05;0.221151310733
812.4591;0.779;1.9475e-05;0.013439316043;0.00425228888652;0.00545865068873;9.88859551305e-05;0.222243573929
813.2371;0.7785;1.94625e-05;0.0135035161666;0.00428359997346;0.00550237633071;9.8915403291e-05;0.223338180735
814.0144;0.7779;1.94475e-05;0.0135678619908;0.00431450011361;0.00554634286362;9.89319977588e-05;0.224436276643
814.7911;0.7773;1.94325e-05;0.0136323564613;0.00434553716144;0.00559055340465;9.89484250378e-05;0.225537181293
815.5672;0.7767;1.94175e-05;0.0136969982863;0.00437671059642;0.00563500784913;9.89646852371e-05;0.226640874906
816.3429;0.7762;1.9405e-05;0.0137617993785;0.00440859520986;0.00567971554993;9.89935363949e-05;0.227746807919
817.1179;0.7756;1.939e-05;0.0138267417737;0.00444004957416;0.00572466422662;9.90094865887e-05;0.228856181337
817.8923;0.775;1.9375e-05;0.0138918294912;0.00447163975936;0.00576985775402;9.90252700125e-05;0.229968315707
818.6661;0.7744;1.936e-05;0.013957062442;0.0045033658702;0.00581529683651;9.90408867698e-05;0.231083211686
819.4393;0.7738;1.9345e-05;0.0140224408595;0.00453522818438;0.00586098240422;9.90563369625e-05;0.232200875427
820.2119;0.7732;1.933e-05;0.0140879653087;0.00456722715974;0.00590691562304;9.90716206912e-05;0.233321318742
820.9839;0.7726;1.9315e-05;0.014153636696;0.00459936344146;0.00595309790508;9.90867380553e-05;0.234444559268
821.7553;0.772;1.93e-05;0.0142194562781;0.00463163786952;0.00599953091907;9.91016891524e-05;0.235570620638
822.5261;0.7714;1.9285e-05;0.014285425672;0.00466405148607;0.00604621660108;9.91164740792e-05;0.23669953265
823.2963;0.7708;1.927e-05;0.014351546864;0.00469660554297;0.00609315716525;9.91310929307e-05;0.237831331433
824.0659;0.7702;1.9255e-05;0.0144178222194;0.00472930150923;0.00614035511456;9.91455458008e-05;0.238966059616
824.8349;0.7696;1.924e-05;0.0144842544915;0.00476214107854;0.00618781325175;9.91598327819e-05;0.240103766492
825.6031;0.7689;1.92225e-05;0.0145508339096;0.00479449520264;0.0062355250392;9.91610532859e-05;0.241245096952
826.3708;0.7683;1.92075e-05;0.0146175809974;0.00482761826832;0.00628350679203;9.91749850017e-05;0.242388789805
827.1379;0.7677;1.91925e-05;0.0146844955942;0.00486089134354;0.00633175894691;9.91887511072e-05;0.243535649328
827.9042;0.767;1.9175e-05;0.0147515691734;0.00489367159023;0.00638027586731;9.91894153958e-05;0.24468635596
828.67;0.7664;1.916e-05;0.0148188234501;0.00492724305897;0.00642907497256;9.92028268027e-05;0.24583964081
829.435;0.7657;1.91425e-05;0.0148862467195;0.00496031790368;0.00647814797399;9.92031128478e-05;0.246996958493
830.1995;0.7651;1.91275e-05;0.0149538615342;0.00499420025963;0.00652751308278;9.92161699283e-05;0.248157035499
830.9632;0.7644;1.911e-05;0.0150216571592;0.00502758319325;0.00657716273318;9.92160781119e-05;0.249321362445
831.7264;0.7638;1.9095e-05;0.0150896570233;0.00506179118359;0.00662711597747;9.92287812284e-05;0.250488661681
832.4888;0.7631;1.90775e-05;0.0151578514092;0.00509549801724;0.00667736602967;9.9228311923e-05;0.251660460914
833.2507;0.7625;1.90625e-05;0.0152262646664;0.00513004878915;0.00672793283823;9.92406614279e-05;0.252835478928
834.012;0.7619;1.90475e-05;0.0152949010771;0.00516478331569;0.00677882046947;9.92528461001e-05;0.254014640083
834.7725;0.7612;1.903e-05;0.0153637564062;0.00519901630465;0.00683002667453;9.92518230757e-05;0.255198743108
835.5325;0.7606;1.9015e-05;0.0154328564903;0.005234124325;0.0068815728701;9.92636546373e-05;0.256386502882
836.2917;0.7599;1.89975e-05;0.0155021944301;0.0052687320963;0.00693345452862;9.92622550013e-05;0.257579545809
837.0504;0.7593;1.89825e-05;0.0155717971418;0.00530423756355;0.00698569414402;9.92737337817e-05;0.258776585414
837.8083;0.7586;1.8965e-05;0.0156416590001;0.00533924546584;0.0070382882492;9.92719578738e-05;0.259979290655
838.5657;0.758;1.895e-05;0.0157118080937;0.00537517546967;0.00709126051408;9.92830841935e-05;0.261186375071
839.3225;0.7574;1.8935e-05;0.0157822531149;0.00541133434651;0.00714461888898;9.92940462186e-05;0.262398875147
840.0787;0.7568;1.892e-05;0.0158530070913;0.00544773029817;0.00719837512971;9.93048440178e-05;0.263617018632
840.8343;0.7562;1.8905e-05;0.0159240837942;0.00548437202275;0.00725254168573;9.93154776587e-05;0.264841046289
841.5891;0.7555;1.88875e-05;0.0159954848487;0.0055205302177;0.0073071214;9.93127979094e-05;0.266071905786
842.3434;0.7549;1.88725e-05;0.0160672418374;0.0055576805898;0.00736214146218;9.93230798218e-05;0.267308319357
843.0971;0.7543;1.88575e-05;0.0161393676088;0.00559510595184;0.00741761361771;9.93331977814e-05;0.268551422412
843.8502;0.7537;1.88425e-05;0.0162118793506;0.00563281729627;0.00747355353094;9.93431518518e-05;0.269801515537
844.6027;0.7531;1.88275e-05;0.0162847952418;0.00567082628566;0.00752997780594;9.93529420955e-05;0.271058916701
845.3548;0.7526;1.8815e-05;0.0163581474508;0.00570991189945;0.00758691456211;9.93757768473e-05;0.272323241918
846.1062;0.752;1.88e-05;0.0164319404369;0.00574856568284;0.0076443692591;9.93852632028e-05;0.273596453911
846.857;0.7514;1.8785e-05;0.0165061989144;0.00578755677685;0.00770236462184;9.93945859045e-05;0.274878047133
847.6072;0.7508;1.877e-05;0.0165809457547;0.00582690003197;0.00776092172613;9.9403745011e-05;0.276168421839
848.357;0.7503;1.87575e-05;0.0166562181502;0.00586740124288;0.00782007362772;9.94259959877e-05;0.277467259397
849.1061;0.7497;1.87425e-05;0.0167320262351;0.00590750929096;0.00787983098701;9.94348516372e-05;0.278776667521
849.8546;0.7491;1.87275e-05;0.0168084002519;0.00594802023745;0.00794022191624;9.9443543853e-05;0.280096215026
850.6027;0.7486;1.8715e-05;0.0168853822437;0.0059897613789;0.00800128423577;9.94653634229e-05;0.281425650707
851.3501;0.748;1.87e-05;0.0169629878345;0.00603114921403;0.0080630337086;9.94737524817e-05;0.282767213956
852.0971;0.7475;1.86875e-05;0.0170412526603;0.00607381439644;0.00812550420929;9.94952925322e-05;0.28411955493
852.8434;0.7469;1.86725e-05;0.0171201719782;0.0061161367966;0.0081886956709;9.95033786203e-05;0.285484587733
853.5893;0.7464;1.866e-05;0.0171997755165;0.00615976878136;0.00825263770278;9.95246393255e-05;0.28686083706
854.3345;0.7458;1.8645e-05;0.0172800536422;0.00620306210743;0.008317326505;9.95324226222e-05;0.288250158244
855.0793;0.7453;1.86325e-05;0.0173610317214;0.00624769229919;0.00838278854044;9.95534041494e-05;0.28965097632
855.8234;0.7447;1.86175e-05;0.017442685994;0.00629197674618;0.00844900865607;9.95608848268e-05;0.29106492893
856.5671;0.7442;1.8605e-05;0.0175250160464;0.00633760164201;0.00851599253159;9.95815873364e-05;0.292489971061
857.3101;0.7436;1.859e-05;0.0176079881334;0.00638285165294;0.00858371658545;9.95887655601e-05;0.293927593822
858.0527;0.7431;1.85775e-05;0.017691592484;0.00642943393733;0.00865217862646;9.96091892057e-05;0.295375563868
858.7948;0.7426;1.8565e-05;0.0177758004811;0.00647648144185;0.00872135933457;9.96294852291e-05;0.296834432085
859.5362;0.742;1.855e-05;0.0178605677606;0.00652308975981;0.00879122609138;9.96362218183e-05;0.298304504073
860.2772;0.7415;1.85375e-05;0.017945862695;0.00657099352577;0.00886175795789;9.96562391903e-05;0.299783126865
861.0177;0.741;1.8525e-05;0.0180316484972;0.0066192995021;0.0089329278031;9.96761290372e-05;0.301270728527
861.7577;0.7405;1.85125e-05;0.0181178759899;0.00666797909709;0.00900469830802;9.96958913884e-05;0.302766467539
862.497;0.7399;1.84975e-05;0.0182044945045;0.00671609437588;0.00907702983631;9.97020474531e-05;0.304270565382
863.2359;0.7394;1.8485e-05;0.0182914668751;0.00676543249226;0.00914989517482;9.97215314106e-05;0.305780213788
863.9743;0.7389;1.84725e-05;0.0183787397307;0.00681506048536;0.00922325143505;9.97408879602e-05;0.307295578385
864.7122;0.7384;1.846e-05;0.0184662625286;0.00686494768573;0.00929705807927;9.97601171282e-05;0.308815789937
865.4494;0.7378;1.8445e-05;0.0185539710973;0.00691411703241;0.00937126190351;9.97656931727e-05;0.310340861023
